# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
221200 0.0108963 0.0108373 -0.849635 0.722097
221300 0.0111462 0.0110846 -0.863945 0.746716
221400 0.0113962 0.0113318 -0.878662 0.772092
221500 0.0116463 0.011579 -0.90294 0.815581
221600 0.0118962 0.011826 -0.925827 0.857195
221700 0.0121463 0.0120731 -0.955892 0.914145
221800 0.0123963 0.01232 -0.973361 0.947592
221900 0.0126462 0.012567 -0.949483 0.901772
222000 0.0128962 0.0128138 -0.997754 0.995669
222100 0.0131463 0.0130606 -1.01654 1.03337
222200 0.0133962 0.0133073 -1.03416 1.06952
222300 0.0136462 0.013554 -1.02525 1.05122
222400 0.0138963 0.0138006 -1.05432 1.11194
222500 0.0141462 0.0140471 -1.08998 1.18808
222600 0.0143963 0.0142936 -1.08585 1.17911
222700 0.0146463 0.01454 -1.09699 1.20345
222800 0.0148962 0.0147864 -1.12161 1.25815
222900 0.0151463 0.0150327 -1.13412 1.28627
223000 0.0153962 0.0152789 -1.16758 1.36338
223100 0.0156463 0.0155251 -1.16698 1.36191
223200 0.0158962 0.0157712 -1.17018 1.36945
223300 0.0161463 0.0160173 -1.20396 1.44966
223400 0.0163962 0.0162633 -1.20945 1.46298
223500 0.0166463 0.0165092 -1.24868 1.55926
223600 0.0168963 0.0167551 -1.24992 1.56233
223700 0.0171462 0.0170009 -1.2682 1.60844
223800 0.0173963 0.0172467 -1.27291 1.62034
223900 0.0176462 0.0174924 -1.2857 1.6532
224000 0.0178963 0.017738 -1.30001 1.69005
224100 0.0181463 0.0179836 -1.31858 1.73884
224200 0.0183962 0.0182291 -1.34805 1.81733
224300 0.0186463 0.0184745 -1.33648 1.7864
224400 0.0188962 0.0187199 -1.39136 1.93595
224500 0.0191463 0.0189653 -1.36035 1.85065
224600 0.0193962 0.0192105 -1.4029 1.96849
224700 0.0196463 0.0194558 -1.40039 1.96117
224800 0.0198962 0.0197009 -1.44519 2.08935
224900 0.0201462 0.019946 -1.43896 2.07168
225000 0.0203963 0.020191 -1.39299 1.94086
225100 0.0206462 0.020436 -1.46459 2.14517
225200 0.0208963 0.0206809 -1.43548 2.06068
225300 0.0211462 0.0209258 -1.46588 2.14888
225400 0.0213963 0.0211706 -1.4642 2.14397
225500 0.0216463 0.0214153 -1.49506 2.23527
225600 0.0218962 0.02166 -1.50364 2.26097
225700 0.0221463 0.0219046 -1.53716 2.36295
225800 0.0223962 0.0221491 -1.52254 2.31821
225900 0.0226463 0.0223936 -1.53599 2.35931
226000 0.0228962 0.0226381 -1.5457 2.38923
226100 0.0231463 0.0228824 -1.55979 2.43299
226200 0.0233962 0.0231268 -1.55777 2.42669
226300 0.0236462 0.023371 -1.58758 2.52054
226400 0.0238963 0.0236152 -1.59938 2.55816
226500 0.0241462 0.0238593 -1.60403 2.57302
226600 0.0243963 0.0241034 -1.61761 2.61667
226700 0.0246463 0.0243474 -1.62321 2.63487
226800 0.0248962 0.0245914 -1.64008 2.6899
226900 0.0251463 0.0248353 -1.61484 2.60775
227000 0.0253963 0.0250791 -1.64286 2.69907
227100 0.0256462 0.0253229 -1.63175 2.6627
227200 0.0258962 0.0255666 -1.66019 2.75641
227300 0.0261463 0.0258103 -1.67513 2.8061
227400 0.0263962 0.0260539 -1.68229 2.83013
227500 0.0266463 0.0262974 -1.68305 2.83267
227600 0.0268963 0.0265409 -1.68701 2.84604
227700 0.0271462 0.0267843 -1.70196 2.89669
227800 0.0273963 0.0270277 -1.72364 2.97099
227900 0.0276462 0.027271 -1.73748 3.01885
228000 0.0278963 0.0275142 -1.74021 3.02843
228100 0.0281462 0.0277574 -1.75013 3.06305
228200 0.0283963 0.0280005 -1.73743 3.01873
228300 0.0286462 0.0282436 -1.75973 3.09667
228400 0.0288962 0.0284866 -1.75104 3.06625
228500 0.0291463 0.0287296 -1.77082 3.13587
228600 0.0293962 0.0289725 -1.76237 3.10601
228700 0.0296463 0.0292153 -1.7795 3.16672
228800 0.0298962 0.0294581 -1.7972 3.22999
228900 0.0301463 0.0297008 -1.78699 3.19334
229000 0.0303963 0.0299434 -1.78902 3.20065
229100 0.0306462 0.030186 -1.80229 3.24839
229200 0.0308963 0.0304286 -1.81531 3.29541
229300 0.0311462 0.030671 -1.82698 3.33801
229400 0.0313963 0.0309135 -1.84269 3.3956
229500 0.0316462 0.0311558 -1.80557 3.26024
229600 0.0318963 0.0313981 -1.83602 3.37106
229700 0.0321462 0.0316404 -1.83557 3.3694
229800 0.0323962 0.0318826 -1.84404 3.40059
229900 0.0326463 0.0321247 -1.85265 3.43251
230000 0.0328962 0.0323667 -1.83913 3.38249
230100 0.0331463 0.0326088 -1.85804 3.45236
230200 0.0333962 0.0328507 -1.83678 3.37389
230300 0.0336463 0.0330926 -1.84835 3.41654
230400 0.0338963 0.0333344 -1.86223 3.46795
230500 0.0341462 0.0335762 -1.85548 3.44281
230600 0.0343963 0.0338179 -1.85761 3.45075
230700 0.0346463 0.0340596 -1.83713 3.37522
230800 0.0348963 0.0343012 -1.86325 3.47173
230900 0.0351462 0.0345427 -1.85721 3.44933
231000 0.0353963 0.0347842 -1.88166 3.54069
231100 0.0356462 0.0350256 -1.87424 3.51281
231200 0.0358962 0.035267 -1.87943 3.53229
231300 0.0361463 0.0355083 -1.85803 3.45257
231400 0.0363962 0.0357495 -1.86406 3.47484
231500 0.0366463 0.0359907 -1.87834 3.52821
231600 0.0368963 0.0362319 -1.86891 3.49298
231700 0.0371462 0.0364729 -1.8838 3.54878
231800 0.0373962 0.036714 -1.87782 3.52657
231900 0.0376463 0.0369549 -1.92305 3.69815
232000 0.0378963 0.0371958 -1.9089 3.64398
232100 0.0381462 0.0374367 -1.94749 3.79284
232200 0.0383963 0.0376775 -1.9168 3.67415
232300 0.0386462 0.0379182 -1.9403 3.76488
232400 0.0388962 0.0381588 -1.91271 3.65877
232500 0.0391463 0.0383995 -1.92445 3.70424
232600 0.0393962 0.03864 -1.94086 3.7674
232700 0.0396463 0.0388805 -1.91256 3.65797
232800 0.0398962 0.0391209 -1.92218 3.69483
232900 0.0401463 0.0393613 -1.9234 3.69949
233000 0.0403962 0.0396016 -1.92433 3.70306
233100 0.0406463 0.0398419 -1.9231 3.69845
233200 0.0408963 0.0400821 -1.95325 3.81527
233300 0.0411462 0.0403223 -1.92008 3.68703
233400 0.0413963 0.0405624 -1.91276 3.6589
233500 0.0416462 0.0408024 -1.93477 3.74337
233600 0.0418963 0.0410424 -1.91961 3.68494
233700 0.0421462 0.0412823 -1.93649 3.75005
233800 0.0423963 0.0415221 -1.95073 3.80535
233900 0.0426463 0.041762 -1.95681 3.82913
234000 0.0428962 0.0420017 -1.95766 3.83249
234100 0.0431463 0.0422414 -1.94786 3.79418
234200 0.0433962 0.042481 -1.95693 3.82966
234300 0.0436463 0.0427206 -1.9455 3.78504
234400 0.0438963 0.0429601 -1.93158 3.73113
234500 0.0441463 0.0431996 -1.97831 3.91388
234600 0.0443962 0.043439 -1.95303 3.81446
234700 0.0446462 0.0436783 -1.98087 3.92395
234800 0.0448963 0.0439176 -1.95872 3.83682
234900 0.0451462 0.0441568 -1.99115 3.96513
235000 0.0453963 0.044396 -2.00945 4.03831
235100 0.0456462 0.0446351 -1.98887 3.95578
235200 0.0458963 0.0448742 -2.02545 4.10254
235300 0.0461463 0.0451132 -2.00596 4.02395
235400 0.0463962 0.0453521 -2.02281 4.0918
235500 0.0466463 0.045591 -2.0156 4.06269
235600 0.0468963 0.0458298 -2.03559 4.14376
235700 0.0471463 0.0460686 -2.01417 4.05695
235800 0.0473962 0.0463073 -2.02789 4.11247
235900 0.0476463 0.046546 -2.00491 4.01989
236000 0.0478962 0.0467846 -2.0313 4.12673
236100 0.0481462 0.0470231 -2.03006 4.12132
236200 0.0483963 0.0472616 -2.02726 4.11007
236300 0.0486462 0.0475 -2.03725 4.15046
236400 0.0488963 0.0477384 -2.00756 4.03041
236500 0.0491463 0.0479767 -2.03636 4.14681
236600 0.0493962 0.048215 -1.9985 3.99441
236700 0.0496462 0.0484532 -1.9954 3.98169
236800 0.0498963 0.0486913 -1.9938 3.97528
236900 0.0501463 0.0489294 -1.98649 3.94619
237000 0.0503962 0.0491675 -1.97151 3.88701
237100 0.0506463 0.0494054 -1.94767 3.79346
237200 0.0508962 0.0496434 -1.95609 3.82634
237300 0.0511462 0.0498812 -1.96669 3.86793
237400 0.0513963 0.050119 -1.96649 3.86713
237500 0.0516462 0.0503568 -1.97853 3.91463
237600 0.0518963 0.0505945 -1.98495 3.9402
237700 0.0521462 0.0508321 -1.95772 3.8327
237800 0.0523963 0.0510697 -1.9682 3.87385
237900 0.0526462 0.0513072 -1.9641 3.85771
238000 0.0528963 0.0515447 -1.94707 3.79119
238100 0.0531463 0.0517821 -1.93747 3.75399
238200 0.0533962 0.0520195 -1.97158 3.88719
238300 0.0536463 0.0522568 -1.94499 3.78306
238400 0.0538962 0.052494 -1.98989 3.9602
238500 0.0541463 0.0527312 -1.97892 3.9165
238600 0.0543962 0.0529683 -1.9621 3.84998
238700 0.0546463 0.0532054 -1.953 3.81468
238800 0.0548963 0.0534424 -1.92904 3.72135
238900 0.0551462 0.0536794 -1.92711 3.71423
239000 0.0553963 0.0539163 -1.87718 3.52387
239100 0.0556462 0.0541531 -1.92471 3.70468
239200 0.0558963 0.0543899 -1.88216 3.54268
239300 0.0561463 0.0546267 -1.91961 3.68528
239400 0.0563963 0.0548633 -1.90696 3.63691
239500 0.0566463 0.0551 -1.91475 3.66652
239600 0.0568962 0.0553365 -1.92558 3.70802
239700 0.0571463 0.0555731 -1.9235 3.70017
239800 0.0573962 0.0558095 -1.93218 3.73335
239900 0.0576463 0.0560459 -1.91493 3.66714
240000 0.0578962 0.0562823 -1.93224 3.73366
240100 0.0581462 0.0565186 -1.9191 3.68323
240200 0.0583963 0.0567548 -1.96652 3.86728
240300 0.0586462 0.056991 -1.94219 3.77216
240400 0.0588962 0.0572271 -1.96747 3.87128
240500 0.0591463 0.0574632 -1.94502 3.7834
240600 0.0593963 0.0576992 -1.96338 3.85545
240700 0.0596462 0.0579351 -1.98399 3.93628
240800 0.0598963 0.058171 -1.97901 3.91667
240900 0.0601463 0.0584069 -1.97983 3.91982
241000 0.0603962 0.0586427 -1.97787 3.91218
241100 0.0606463 0.0588784 -1.9987 3.99485
241200 0.0608962 0.0591141 -1.9984 3.99363
241300 0.0611463 0.0593497 -1.99414 3.97667
241400 0.0613963 0.0595853 -1.99543 3.98182
241500 0.0616462 0.0598208 -2.01166 4.04681
241600 0.0618962 0.0600562 -2.00383 4.01538
241700 0.0621463 0.0602916 -2.00685 4.02747
241800 0.0623963 0.060527 -1.98902 3.95639
241900 0.0626462 0.0607623 -1.97961 3.91891
242000 0.0628963 0.0609975 -1.9769 3.90818
242100 0.0631462 0.0612327 -1.9991 3.99646
242200 0.0633962 0.0614678 -1.97779 3.91171
242300 0.0636463 0.0617029 -2.01893 4.07637
242400 0.0638962 0.0619379 -2.01543 4.06223
242500 0.0641463 0.0621728 -1.98858 3.95453
242600 0.0643962 0.0624077 -1.98072 3.92355
242700 0.0646463 0.0626426 -1.97415 3.89734
242800 0.0648962 0.0628774 -1.99218 3.96911
242900 0.0651463 0.0631121 -1.96206 3.84972
243000 0.0653963 0.0633468 -1.97816 3.91318
243100 0.0656462 0.0635814 -1.96117 3.84633
243200 0.0658963 0.063816 -1.98746 3.95007
243300 0.0661462 0.0640505 -1.94978 3.80191
243400 0.0663963 0.064285 -1.94233 3.77271
243500 0.0666462 0.0645194 -1.93689 3.75173
243600 0.0668963 0.0647537 -1.92629 3.71067
243700 0.0671463 0.064988 -1.90397 3.62519
243800 0.0673962 0.0652223 -1.89633 3.59621
243900 0.0676463 0.0654565 -1.92007 3.68674
244000 0.0678962 0.0656906 -1.90629 3.63418
244100 0.0681462 0.0659247 -1.93337 3.73801
244200 0.0683963 0.0661587 -1.89196 3.57959
244300 0.0686463 0.0663927 -1.93971 3.76281
244400 0.0688962 0.0666266 -1.93785 3.75535
244500 0.0691462 0.0668604 -1.94251 3.77349
244600 0.0693963 0.0670942 -1.92743 3.71511
244700 0.0696462 0.067328 -1.94026 3.7654
244800 0.0698963 0.0675617 -1.99595 3.98394
244900 0.0701462 0.0677953 -1.94454 3.7813
245000 0.0703962 0.0680289 -1.97531 3.90203
245100 0.0706463 0.0682624 -1.9335 3.73846
245200 0.0708962 0.0684959 -1.97277 3.89202
245300 0.0711462 0.0687293 -1.9444 3.78085
245400 0.0713963 0.0689627 -1.98605 3.9448
245500 0.0716463 0.069196 -1.96278 3.85272
245600 0.0718962 0.0694293 -1.94825 3.79583
245700 0.0721463 0.0696625 -1.96107 3.84589
245800 0.0723963 0.0698956 -1.95748 3.8318
245900 0.0726462 0.0701287 -1.96634 3.86659
246000 0.0728963 0.0703618 -1.94592 3.78669
246100 0.0731462 0.0705948 -1.9698 3.88017
246200 0.0733963 0.0708277 -1.95463 3.82066
246300 0.0736463 0.0710606 -1.9838 3.93559
246400 0.0738962 0.0712934 -1.98365 3.9349
246500 0.0741462 0.0715262 -1.98761 3.95066
246600 0.0743963 0.0717589 -1.99149 3.9661
246700 0.0746463 0.0719915 -1.97954 3.91862
246800 0.0748962 0.0722241 -1.98147 3.92626
246900 0.0751463 0.0724567 -2.00372 4.01497
247000 0.0753962 0.0726892 -2.01589 4.06382
247100 0.0756462 0.0729216 -2.02463 4.09916
247200 0.0758963 0.073154 -2.04373 4.17687
247300 0.0761462 0.0733864 -2.04272 4.17274
247400 0.0763963 0.0736187 -2.0486 4.19681
247500 0.0766462 0.0738509 -2.05334 4.21624
247600 0.0768963 0.0740831 -2.05399 4.21897
247700 0.0771462 0.0743152 -2.05443 4.22072
247800 0.0773962 0.0745472 -2.05071 4.20543
247900 0.0776463 0.0747793 -2.03699 4.1494
248000 0.0778962 0.0750112 -2.05873 4.23844
248100 0.0781463 0.0752431 -2.05127 4.20777
248200 0.0783962 0.075475 -2.04446 4.17989
248300 0.0786463 0.0757068 -2.05023 4.20353
248400 0.0788962 0.0759385 -2.03572 4.14421
248500 0.0791463 0.0761702 -2.04874 4.19738
248600 0.0793963 0.0764019 -2.0454 4.18371
248700 0.0796462 0.0766334 -2.04967 4.20126
248800 0.0798963 0.076865 -2.06791 4.27627
248900 0.0801462 0.0770964 -2.04116 4.16635
249000 0.0803962 0.0773279 -2.058 4.23539
249100 0.0806463 0.0775592 -2.05815 4.23613
249200 0.0808963 0.0777906 -2.02923 4.11798
249300 0.0811462 0.0780218 -2.05912 4.24001
249400 0.0813962 0.078253 -2.03434 4.13862
249500 0.0816463 0.0784842 -2.06496 4.26421
249600 0.0818962 0.0787153 -2.04238 4.17137
249700 0.0821463 0.0789463 -2.0257 4.10355
249800 0.0823962 0.0791773 -2.02007 4.08087
249900 0.0826462 0.0794083 -2.00359 4.01443
250000 0.0828963 0.0796392 -2.02237 4.09012
250100 0.0831462 0.07987 -2.00139 4.00566
250200 0.0833962 0.0801008 -2.02578 4.10384
250300 0.0836463 0.0803315 -1.99439 3.9777
250400 0.0838963 0.0805622 -2.02644 4.10652
250500 0.0841462 0.0807928 -1.98197 3.92878
250600 0.0843963 0.0810234 -1.99226 3.96956
250700 0.0846463 0.0812539 -1.97123 3.88615
250800 0.0848962 0.0814844 -1.95928 3.83887
250900 0.0851463 0.0817148 -1.97062 3.88352
251000 0.0853962 0.0819451 -1.94514 3.78362
251100 0.0856463 0.0821754 -1.94078 3.76665
251200 0.0858963 0.0824057 -1.93735 3.75341
251300 0.0861462 0.0826359 -1.95525 3.82312
251400 0.0863962 0.082866 -1.91365 3.66213
251500 0.0866463 0.0830961 -1.94277 3.77453
251600 0.0868963 0.0833262 -1.92118 3.69138
251700 0.0871462 0.0835561 -1.92178 3.69358
251800 0.0873963 0.0837861 -1.93563 3.74707
251900 0.0876462 0.084016 -1.90102 3.61414
252000 0.0878962 0.0842458 -1.95226 3.81154
252100 0.0881463 0.0844756 -1.91239 3.65728
252200 0.0883962 0.0847053 -1.93849 3.75785
252300 0.0886463 0.0849349 -1.89959 3.60864
252400 0.0888962 0.0851646 -1.9192 3.68343
252500 0.0891463 0.0853941 -1.89174 3.57889
252600 0.0893962 0.0856236 -1.90939 3.64602
252700 0.0896462 0.0858531 -1.9042 3.62621
252800 0.0898963 0.0860825 -1.90545 3.63101
252900 0.0901462 0.0863119 -1.92028 3.6876
253000 0.0903963 0.0865412 -1.89625 3.5958
253100 0.0906462 0.0867704 -1.88474 3.55252
253200 0.0908963 0.0869996 -1.87452 3.51404
253300 0.0911462 0.0872287 -1.90899 3.64438
253400 0.0913963 0.0874578 -1.87334 3.50945
253500 0.0916463 0.0876869 -1.92246 3.69598
253600 0.0918962 0.0879159 -1.88565 3.55595
253700 0.0921463 0.0881448 -1.87214 3.50498
253800 0.0923962 0.0883737 -1.87152 3.50268
253900 0.0926462 0.0886025 -1.85423 3.43827
254000 0.0928963 0.0888313 -1.86515 3.47883
254100 0.0931463 0.08906 -1.84044 3.38732
254200 0.0933962 0.0892887 -1.86759 3.48796
254300 0.0936462 0.0895173 -1.84867 3.41765
254400 0.0938963 0.0897459 -1.86647 3.48392
254500 0.0941462 0.0899744 -1.86125 3.46441
254600 0.0943963 0.0902028 -1.83431 3.36479
254700 0.0946463 0.0904312 -1.85924 3.45683
254800 0.0948962 0.0906596 -1.84878 3.4181
254900 0.0951463 0.0908879 -1.84064 3.38802
255000 0.0953962 0.0911162 -1.845 3.40409
255100 0.0956462 0.0913444 -1.87361 3.51054
255200 0.0958963 0.0915725 -1.87693 3.52293
255300 0.0961463 0.0918006 -1.8957 3.59384
255400 0.0963962 0.0920287 -1.90791 3.64013
255500 0.0966463 0.0922567 -1.901 3.61384
255600 0.0968963 0.0924846 -1.91435 3.66481
255700 0.0971462 0.0927125 -1.89727 3.59967
255800 0.0973963 0.0929403 -1.9099 3.64776
255900 0.0976462 0.0931681 -1.91756 3.67705
256000 0.0978963 0.0933958 -1.93689 3.75173
256100 0.0981462 0.0936235 -1.93298 3.73642
256200 0.0983962 0.0938512 -1.93463 3.74287
256300 0.0986462 0.0940787 -1.9251 3.70615
256400 0.0988962 0.0943063 -1.94338 3.77678
256500 0.0991463 0.0945337 -1.95271 3.81313
256600 0.0993962 0.0947612 -1.96053 3.84384
256700 0.0996463 0.0949885 -1.98016 3.92107
256800 0.0998962 0.0952159 -1.96715 3.86971
256900 0.100146 0.0954431 -1.98314 3.93292
257000 0.100396 0.0956703 -1.96418 3.85833
257100 0.100646 0.0958975 -1.96683 3.86862
257200 0.100896 0.0961246 -1.99998 3.99999
257300 0.101146 0.0963517 -1.95902 3.83786
257400 0.101396 0.0965787 -1.97243 3.89056
257500 0.101646 0.0968056 -1.96421 3.85822
257600 0.101896 0.0970326 -1.97255 3.89099
257700 0.102146 0.0972594 -1.96267 3.85213
257800 0.102396 0.0974862 -1.94171 3.77033
257900 0.102646 0.097713 -1.92586 3.70901
258000 0.102896 0.0979397 -1.92937 3.72254
258100 0.103146 0.0981663 -1.9275 3.71529
258200 0.103396 0.0983929 -1.93309 3.73688
258300 0.103646 0.0986195 -1.93474 3.74324
258400 0.103896 0.098846 -1.94559 3.78537
258500 0.104146 0.0990724 -1.91809 3.67919
258600 0.104396 0.0992988 -1.92571 3.7084
258700 0.104646 0.0995251 -1.91367 3.66227
258800 0.104896 0.0997514 -1.9132 3.6604
258900 0.105146 0.0999777 -1.92284 3.69736
259000 0.105396 0.100204 -1.92539 3.70726
259100 0.105646 0.10043 -1.93337 3.73796
259200 0.105896 0.100656 -1.94094 3.76736
259300 0.106146 0.100882 -1.96142 3.84729
259400 0.106396 0.101108 -1.93116 3.72939
259500 0.106646 0.101334 -1.93272 3.73545
259600 0.106896 0.10156 -1.92243 3.69581
259700 0.107146 0.101786 -1.94778 3.79393
259800 0.107396 0.102012 -1.91953 3.68478
259900 0.107646 0.102237 -1.91815 3.67953
260000 0.107896 0.102463 -1.91631 3.67237
260100 0.108146 0.102689 -1.92577 3.70892
260200 0.108396 0.102914 -1.93158 3.73164
260300 0.108646 0.10314 -1.88362 3.54818
260400 0.108896 0.103365 -1.92516 3.70634
260500 0.109146 0.103591 -1.90595 3.6327
260600 0.109396 0.103816 -1.92453 3.70402
260700 0.109646 0.104041 -1.8969 3.5983
260800 0.109896 0.104267 -1.90734 3.63814
260900 0.110146 0.104492 -1.91144 3.6537
261000 0.110396 0.104717 -1.91716 3.67565
261100 0.110646 0.104942 -1.92913 3.72156
261200 0.110896 0.105167 -1.94196 3.77131
261300 0.111146 0.105392 -1.93967 3.76241
261400 0.111396 0.105617 -1.93301 3.73658
261500 0.111646 0.105842 -1.95471 3.82095
261600 0.111896 0.106067 -1.95037 3.80405
261700 0.112146 0.106292 -1.97904 3.91663
261800 0.112396 0.106516 -1.94736 3.79227
261900 0.112646 0.106741 -1.95035 3.8039
262000 0.112896 0.106966 -1.92141 3.69189
262100 0.113146 0.10719 -1.95345 3.81618
262200 0.113396 0.107415 -1.91767 3.67815
262300 0.113646 0.10764 -1.90139 3.61554
262400 0.113896 0.107864 -1.89238 3.58133
262500 0.114146 0.108088 -1.85112 3.42673
262600 0.114396 0.108313 -1.87283 3.50756
262700 0.114646 0.108537 -1.84666 3.4102
262800 0.114896 0.108761 -1.87477 3.51482
262900 0.115146 0.108986 -1.82405 3.3273
263000 0.115396 0.10921 -1.84783 3.4147
263100 0.115646 0.109434 -1.83616 3.3719
263200 0.115896 0.109658 -1.82962 3.3477
263300 0.116146 0.109882 -1.84729 3.41264
263400 0.116396 0.110106 -1.84201 3.39314
263500 0.116646 0.11033 -1.85157 3.4284
263600 0.116896 0.110554 -1.83902 3.38206
263700 0.117146 0.110777 -1.87368 3.51079
263800 0.117396 0.111001 -1.83616 3.37173
263900 0.117646 0.111225 -1.85838 3.45385
264000 0.117896 0.111449 -1.84261 3.3955
264100 0.118146 0.111672 -1.84955 3.42114
264200 0.118396 0.111896 -1.85785 3.45203
264300 0.118646 0.112119 -1.85679 3.44805
264400 0.118896 0.112343 -1.87482 3.51528
264500 0.119146 0.112566 -1.82926 3.34628
264600 0.119396 0.112789 -1.85076 3.42541
264700 0.119646 0.113013 -1.83241 3.35783
264800 0.119896 0.113236 -1.85011 3.42296
264900 0.120146 0.113459 -1.81788 3.3049
265000 0.120396 0.113682 -1.83119 3.35343
265100 0.120646 0.113906 -1.82784 3.34126
265200 0.120896 0.114129 -1.8279 3.34148
265300 0.121146 0.114352 -1.84536 3.40551
265400 0.121396 0.114575 -1.80669 3.26414
265500 0.121646 0.114797 -1.83198 3.35626
265600 0.121896 0.11502 -1.80589 3.26126
265700 0.122146 0.115243 -1.79989 3.23964
265800 0.122396 0.115466 -1.79374 3.21754
265900 0.122646 0.115689 -1.81743 3.30327
266000 0.122896 0.115911 -1.80173 3.24638
266100 0.123146 0.116134 -1.82735 3.33958
266200 0.123396 0.116356 -1.84919 3.41966
266300 0.123646 0.116579 -1.8399 3.3853
266400 0.123896 0.116801 -1.83891 3.38167
266500 0.124146 0.117024 -1.80685 3.26474
266600 0.124396 0.117246 -1.81062 3.27839
266700 0.124646 0.117469 -1.81459 3.29275
266800 0.124896 0.117691 -1.81374 3.28974
266900 0.125146 0.117913 -1.81489 3.29386
267000 0.125396 0.118135 -1.82377 3.32615
267100 0.125646 0.118357 -1.81831 3.30631
267200 0.125896 0.118579 -1.81889 3.30839
267300 0.126146 0.118801 -1.80811 3.26931
267400 0.126396 0.119023 -1.8145 3.29247
267500 0.126646 0.119245 -1.81199 3.28332
267600 0.126896 0.119467 -1.83193 3.35609
267700 0.127146 0.119689 -1.82475 3.32985
267800 0.127396 0.119911 -1.80537 3.25957
267900 0.127646 0.120132 -1.84641 3.40927
268000 0.127896 0.120354 -1.81516 3.29494
268100 0.128146 0.120576 -1.8204 3.31391
268200 0.128396 0.120797 -1.84013 3.38614
268300 0.128646 0.121019 -1.84479 3.40331
268400 0.128896 0.12124 -1.84285 3.39617
268500 0.129146 0.121462 -1.85807 3.45251
268600 0.129396 0.121683 -1.85642 3.44637
268700 0.129646 0.121905 -1.85138 3.42766
