# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
209000 0.0330387 0.0325047 -1.89466 3.58984
209100 0.0332887 0.0327467 -1.86055 3.46183
209200 0.0335387 0.0329886 -1.89498 3.59103
209300 0.0337887 0.0332304 -1.86483 3.47766
209400 0.0340387 0.0334722 -1.9165 3.67329
209500 0.0342887 0.033714 -1.8878 3.56416
209600 0.0345387 0.0339557 -1.90436 3.62683
209700 0.0347887 0.0341973 -1.87933 3.53221
209800 0.0350387 0.0344389 -1.90108 3.61464
209900 0.0352887 0.0346804 -1.91967 3.68554
210000 0.0355387 0.0349218 -1.90284 3.62126
210100 0.0357887 0.0351632 -1.91888 3.68238
210200 0.0360387 0.0354045 -1.90563 3.6318
210300 0.0362887 0.0356458 -1.9369 3.75172
210400 0.0365387 0.035887 -1.93029 3.72634
210500 0.0367887 0.0361282 -1.95095 3.80664
210600 0.0370387 0.0363693 -1.90455 3.62744
210700 0.0372887 0.0366103 -1.95186 3.8099
210800 0.0375387 0.0368513 -1.91365 3.66228
210900 0.0377887 0.0370922 -1.95483 3.82163
211000 0.0380387 0.0373331 -1.92557 3.70815
211100 0.0382887 0.0375739 -1.9421 3.77206
211200 0.0385387 0.0378147 -1.93218 3.73361
211300 0.0387887 0.0380554 -1.92301 3.69819
211400 0.0390387 0.038296 -1.91973 3.68557
211500 0.0392887 0.0385366 -1.91825 3.6799
211600 0.0395387 0.0387771 -1.92917 3.72196
211700 0.0397887 0.0390176 -1.89374 3.58635
211800 0.0400387 0.039258 -1.92706 3.71361
211900 0.0402887 0.0394983 -1.91127 3.65307
212000 0.0405387 0.0397386 -1.94314 3.77586
212100 0.0407887 0.0399788 -1.91961 3.68503
212200 0.0410387 0.040219 -1.93607 3.74852
212300 0.0412887 0.0404591 -1.93555 3.74642
212400 0.0415387 0.0406992 -1.93408 3.74075
212500 0.0417887 0.0409392 -1.93437 3.74199
212600 0.0420387 0.0411791 -1.91355 3.66177
212700 0.0422887 0.041419 -1.94005 3.76386
212800 0.0425387 0.0416588 -1.91304 3.65975
212900 0.0427887 0.0418986 -1.9176 3.67731
213000 0.0430387 0.0421383 -1.89623 3.59571
213100 0.0432887 0.042378 -1.91987 3.68602
213200 0.0435387 0.0426176 -1.91444 3.66518
213300 0.0437887 0.0428571 -1.9532 3.81507
213400 0.0440387 0.0430966 -1.91664 3.67397
213500 0.0442887 0.043336 -1.92505 3.70617
213600 0.0445387 0.0435754 -1.94406 3.7795
213700 0.0447887 0.0438147 -1.95481 3.82169
213800 0.0450387 0.044054 -1.96056 3.84416
213900 0.0452887 0.0442932 -1.91731 3.67625
214000 0.0455387 0.0445323 -1.95144 3.80827
214100 0.0457887 0.0447714 -1.92266 3.69667
214200 0.0460387 0.0450104 -1.95585 3.82548
214300 0.0462887 0.0452494 -1.94409 3.77956
214400 0.0465387 0.0454883 -2.00332 4.01353
214500 0.0467887 0.0457271 -1.95683 3.8293
214600 0.0470387 0.0459659 -1.97107 3.88547
214700 0.0472887 0.0462047 -1.95558 3.82448
214800 0.0475387 0.0464434 -1.96198 3.84946
214900 0.0477887 0.046682 -1.93903 3.76017
215000 0.0480387 0.0469206 -1.92635 3.71116
215100 0.0482887 0.0471591 -1.94766 3.79348
215200 0.0485387 0.0473975 -1.95297 3.81429
215300 0.0487887 0.0476359 -1.96989 3.88072
215400 0.0490387 0.0478743 -1.9445 3.78135
215500 0.0492887 0.0481126 -1.9686 3.87571
215600 0.0495387 0.0483508 -1.91301 3.65969
215700 0.0497887 0.048589 -1.93271 3.73545
215800 0.0500387 0.0488271 -1.8653 3.47951
215900 0.0502887 0.0490651 -1.90553 3.63143
216000 0.0505387 0.0493031 -1.8789 3.53106
216100 0.0507887 0.0495411 -1.87254 3.50663
216200 0.0510387 0.049779 -1.87239 3.50599
216300 0.0512887 0.0500168 -1.90164 3.61679
216400 0.0515387 0.0502546 -1.90274 3.62147
216500 0.0517887 0.0504923 -1.84969 3.4218
216600 0.0520387 0.0507299 -1.89824 3.60345
216700 0.0522887 0.0509676 -1.86417 3.47521
216800 0.0525387 0.0512051 -1.90625 3.63394
216900 0.0527887 0.0514426 -1.8363 3.37235
217000 0.0530387 0.05168 -1.87562 3.51835
217100 0.0532887 0.0519174 -1.84543 3.40619
217200 0.0535387 0.0521547 -1.85904 3.45664
217300 0.0537887 0.052392 -1.85296 3.43416
217400 0.0540387 0.0526292 -1.85385 3.43719
217500 0.0542887 0.0528664 -1.85536 3.44256
217600 0.0545387 0.0531035 -1.88087 3.53825
217700 0.0547887 0.0533405 -1.90594 3.63287
217800 0.0550387 0.0535775 -1.89802 3.60293
217900 0.0552887 0.0538144 -1.92749 3.71557
218000 0.0555387 0.0540513 -1.88935 3.56969
218100 0.0557887 0.0542881 -1.93724 3.75306
218200 0.0560387 0.0545249 -1.92134 3.6916
218300 0.0562887 0.0547616 -1.9442 3.77998
218400 0.0565387 0.0549982 -1.92051 3.68848
218500 0.0567887 0.0552348 -1.9428 3.77459
218600 0.0570387 0.0554714 -1.93205 3.73285
218700 0.0572887 0.0557078 -1.9498 3.80194
218800 0.0575387 0.0559443 -1.96442 3.85916
218900 0.0577887 0.0561806 -1.95406 3.81855
219000 0.0580387 0.056417 -1.97184 3.88823
219100 0.0582887 0.0566532 -1.95166 3.80902
219200 0.0585387 0.0568894 -1.95983 3.84099
219300 0.0587887 0.0571256 -1.94599 3.78694
219400 0.0590387 0.0573617 -1.94766 3.79342
219500 0.0592887 0.0575977 -1.9601 3.84207
219600 0.0595387 0.0578337 -1.98323 3.93336
219700 0.0597887 0.0580696 -1.95686 3.82941
219800 0.0600387 0.0583055 -1.9812 3.92521
219900 0.0602887 0.0585413 -1.95985 3.84111
220000 0.0605387 0.058777 -1.95546 3.82391
220100 0.0607887 0.0590127 -1.9163 3.67229
220200 0.0610387 0.0592484 -1.96192 3.84946
220300 0.0612887 0.059484 -1.91395 3.66409
220400 0.0615387 0.0597195 -1.95413 3.82012
220500 0.0617887 0.059955 -1.92988 3.72592
220600 0.0620387 0.0601904 -1.89304 3.58429
220700 0.0622887 0.0604258 -1.89794 3.60277
220800 0.0625387 0.0606611 -1.89105 3.57667
220900 0.0627887 0.0608963 -1.94859 3.79723
221000 0.0630387 0.0611315 -1.91906 3.68284
221100 0.0632887 0.0613667 -1.90502 3.62945
221200 0.0635387 0.0616018 -1.86747 3.48754
221300 0.0637887 0.0618368 -1.89065 3.5747
221400 0.0640387 0.0620718 -1.84684 3.41086
221500 0.0642887 0.0623067 -1.85481 3.4404
221600 0.0645387 0.0625416 -1.82409 3.32738
221700 0.0647887 0.0627764 -1.86027 3.46076
221800 0.0650387 0.0630112 -1.83658 3.37336
221900 0.0652887 0.0632459 -1.82326 3.32434
222000 0.0655387 0.0634805 -1.81048 3.27794
222100 0.0657887 0.0637151 -1.81092 3.27945
222200 0.0660387 0.0639497 -1.80881 3.27194
222300 0.0662887 0.0641842 -1.79998 3.24006
222400 0.0665387 0.0644186 -1.83667 3.37341
222500 0.0667887 0.064653 -1.80842 3.27052
222600 0.0670387 0.0648873 -1.79444 3.22006
222700 0.0672887 0.0651216 -1.80461 3.25668
222800 0.0675387 0.0653558 -1.80734 3.2665
222900 0.0677887 0.0655899 -1.80713 3.26577
223000 0.0680387 0.065824 -1.79134 3.20893
223100 0.0682887 0.0660581 -1.80209 3.24758
223200 0.0685387 0.0662921 -1.79352 3.21684
223300 0.0687887 0.066526 -1.77778 3.16064
223400 0.0690387 0.0667599 -1.79747 3.23097
223500 0.0692887 0.0669937 -1.78656 3.1918
223600 0.0695387 0.0672275 -1.78944 3.20214
223700 0.0697887 0.0674612 -1.77982 3.16787
223800 0.0700387 0.0676949 -1.8094 3.27395
223900 0.0702887 0.0679285 -1.7857 3.18881
224000 0.0705387 0.068162 -1.80606 3.26195
224100 0.0707887 0.0683955 -1.78093 3.17189
224200 0.0710387 0.068629 -1.78931 3.20183
224300 0.0712887 0.0688624 -1.81458 3.2928
224400 0.0715387 0.0690957 -1.7929 3.21454
224500 0.0717887 0.069329 -1.80013 3.2405
224600 0.0720387 0.0695622 -1.79729 3.23027
224700 0.0722887 0.0697954 -1.80698 3.26526
224800 0.0725387 0.0700285 -1.81743 3.30307
224900 0.0727887 0.0702616 -1.80492 3.25778
225000 0.0730387 0.0704946 -1.81691 3.30123
225100 0.0732887 0.0707275 -1.8075 3.2671
225200 0.0735387 0.0709604 -1.80732 3.26642
225300 0.0737887 0.0711933 -1.82207 3.31995
225400 0.0740387 0.0714261 -1.83074 3.35169
225500 0.0742887 0.0716588 -1.83168 3.35515
225600 0.0745387 0.0718915 -1.86335 3.47221
225700 0.0747887 0.0721241 -1.85271 3.43286
225800 0.0750387 0.0723567 -1.84369 3.39948
225900 0.0752887 0.0725892 -1.8616 3.46559
226000 0.0755387 0.0728217 -1.85147 3.42801
226100 0.0757887 0.0730541 -1.87938 3.53213
226200 0.0760387 0.0732865 -1.8767 3.52205
226300 0.0762887 0.0735188 -1.89384 3.5867
226400 0.0765387 0.073751 -1.89264 3.58213
226500 0.0767887 0.0739832 -1.89488 3.59062
226600 0.0770387 0.0742154 -1.9112 3.65269
226700 0.0772887 0.0744475 -1.89171 3.57862
226800 0.0775387 0.0746795 -1.89375 3.58644
226900 0.0777887 0.0749115 -1.93331 3.7378
227000 0.0780387 0.0751434 -1.90395 3.62511
227100 0.0782887 0.0753753 -1.93206 3.73295
227200 0.0785387 0.0756071 -1.90448 3.62725
227300 0.0787887 0.0758389 -1.93193 3.73278
227400 0.0790387 0.0760706 -1.93715 3.75293
227500 0.0792887 0.0763023 -1.94529 3.78444
227600 0.0795387 0.0765339 -1.95309 3.81509
227700 0.0797887 0.0767654 -1.92492 3.70564
227800 0.0800387 0.0769969 -1.96529 3.86263
227900 0.0802887 0.0772284 -1.92769 3.71615
228000 0.0805387 0.0774598 -1.97854 3.91468
228100 0.0807887 0.0776911 -1.93329 3.73796
228200 0.0810387 0.0779224 -1.94782 3.79412
228300 0.0812887 0.0781536 -1.94003 3.76378
228400 0.0815387 0.0783848 -1.96635 3.86662
228500 0.0817887 0.0786159 -1.94605 3.78719
228600 0.0820387 0.078847 -1.95587 3.82547
228700 0.0822887 0.079078 -1.92821 3.71814
228800 0.0825387 0.079309 -1.92927 3.72224
228900 0.0827887 0.0795399 -1.9402 3.76444
229000 0.0830387 0.0797707 -1.9436 3.77767
229100 0.0832887 0.0800016 -1.95549 3.82395
229200 0.0835387 0.0802323 -1.94203 3.77151
229300 0.0837887 0.080463 -1.94716 3.7915
229400 0.0840387 0.0806936 -1.93304 3.73675
229500 0.0842887 0.0809242 -1.93716 3.7526
229600 0.0845387 0.0811548 -1.92242 3.69579
229700 0.0847887 0.0813853 -1.92591 3.70928
229800 0.0850387 0.0816157 -1.93544 3.74621
229900 0.0852887 0.0818461 -1.91422 3.66428
230000 0.0855387 0.0820764 -1.92509 3.70601
230100 0.0857887 0.0823067 -1.90206 3.6179
230200 0.0860387 0.0825369 -1.92728 3.71443
230300 0.0862887 0.0827671 -1.93161 3.73112
230400 0.0865387 0.0829972 -1.95417 3.81882
230500 0.0867887 0.0832272 -1.93366 3.73923
230600 0.0870387 0.0834573 -1.92449 3.70383
230700 0.0872887 0.0836872 -1.95891 3.83741
230800 0.0875387 0.0839171 -1.93799 3.75583
230900 0.0877887 0.084147 -1.92861 3.71965
231000 0.0880387 0.0843768 -1.93955 3.76193
231100 0.0882887 0.0846065 -1.91699 3.67495
231200 0.0885387 0.0848362 -1.92661 3.71192
231300 0.0887887 0.0850658 -1.91671 3.67387
231400 0.0890387 0.0852954 -1.91113 3.6525
231500 0.0892887 0.085525 -1.90653 3.63495
231600 0.0895387 0.0857544 -1.92454 3.70393
231700 0.0897887 0.0859839 -1.90911 3.6451
231800 0.0900387 0.0862132 -1.88871 3.56727
231900 0.0902887 0.0864426 -1.89579 3.59428
232000 0.0905387 0.0866718 -1.867 3.48591
232100 0.0907887 0.0869011 -1.88955 3.5705
232200 0.0910387 0.0871302 -1.85371 3.4363
232300 0.0912887 0.0873593 -1.86703 3.48586
232400 0.0915387 0.0875884 -1.86769 3.48847
232500 0.0917887 0.0878174 -1.8854 3.55476
232600 0.0920387 0.0880464 -1.8501 3.42292
232700 0.0922887 0.0882753 -1.87981 3.53379
232800 0.0925387 0.0885041 -1.85127 3.42729
232900 0.0927887 0.0887329 -1.91183 3.65588
233000 0.0930387 0.0889617 -1.88068 3.53748
233100 0.0932887 0.0891904 -1.89352 3.58577
233200 0.0935387 0.089419 -1.89336 3.58526
233300 0.0937887 0.0896476 -1.8829 3.54547
233400 0.0940387 0.0898761 -1.89133 3.57729
233500 0.0942887 0.0901046 -1.90639 3.63463
233600 0.0945387 0.090333 -1.9187 3.68195
233700 0.0947887 0.0905614 -1.89526 3.59242
233800 0.0950387 0.0907897 -1.92384 3.70132
233900 0.0952887 0.091018 -1.89931 3.60755
234000 0.0955387 0.0912462 -1.92683 3.71273
234100 0.0957887 0.0914744 -1.90669 3.63554
234200 0.0960387 0.0917025 -1.95084 3.80586
234300 0.0962887 0.0919306 -1.90596 3.6328
234400 0.0965387 0.0921586 -1.95736 3.83179
234500 0.0967887 0.0923866 -1.92071 3.68965
234600 0.0970387 0.0926145 -1.93543 3.74651
234700 0.0972887 0.0928424 -1.94195 3.77158
234800 0.0975387 0.0930702 -1.90979 3.64752
234900 0.0977887 0.0932979 -1.93718 3.75273
235000 0.0980387 0.0935256 -1.92684 3.71279
235100 0.0982887 0.0937533 -1.94462 3.78155
235200 0.0985387 0.0939809 -1.93748 3.75389
235300 0.0987887 0.0942084 -1.94784 3.79411
235400 0.0990387 0.0944359 -1.93812 3.75644
235500 0.0992887 0.0946634 -1.9469 3.79049
235600 0.0995387 0.0948908 -1.93723 3.75291
235700 0.0997887 0.0951181 -1.96393 3.85708
235800 0.100039 0.0953454 -1.96646 3.867
235900 0.100289 0.0955726 -1.97645 3.90639
236000 0.100539 0.0957998 -1.94383 3.77852
236100 0.100789 0.096027 -1.96128 3.84681
236200 0.101039 0.0962541 -1.97338 3.89428
236300 0.101289 0.0964811 -1.97265 3.89142
236400 0.101539 0.0967081 -1.94295 3.77546
236500 0.101789 0.096935 -1.93678 3.75153
236600 0.102039 0.0971619 -1.97225 3.88978
236700 0.102289 0.0973887 -1.97385 3.89625
236800 0.102539 0.0976155 -2.00335 4.01343
236900 0.102789 0.0978422 -1.98495 3.94006
237000 0.103039 0.0980689 -2.00778 4.0313
237100 0.103289 0.0982955 -1.98607 3.94467
237200 0.103539 0.0985221 -1.99166 3.96683
237300 0.103789 0.0987486 -2.00332 4.01343
237400 0.104039 0.098975 -2.00184 4.00749
237500 0.104289 0.0992015 -1.99628 3.9856
237600 0.104539 0.0994278 -1.98577 3.94338
237700 0.104789 0.0996541 -1.99886 3.99552
237800 0.105039 0.0998804 -1.96101 3.84561
237900 0.105289 0.100107 -1.97976 3.91946
238000 0.105539 0.100333 -1.97427 3.89784
238100 0.105789 0.100559 -1.99271 3.97092
238200 0.106039 0.100785 -1.97898 3.91641
238300 0.106289 0.101011 -1.99302 3.97223
238400 0.106539 0.101237 -1.97757 3.91096
238500 0.106789 0.101463 -1.96434 3.85873
238600 0.107039 0.101689 -1.97601 3.90468
238700 0.107289 0.101914 -1.98828 3.95335
238800 0.107539 0.10214 -1.9963 3.98537
238900 0.107789 0.102366 -1.97307 3.89306
239000 0.108039 0.102592 -1.98093 3.9241
239100 0.108289 0.102817 -1.96726 3.87012
239200 0.108539 0.103043 -1.98051 3.92244
239300 0.108789 0.103268 -1.97217 3.88953
239400 0.109039 0.103494 -1.98059 3.9228
239500 0.109289 0.103719 -1.95952 3.83978
239600 0.109539 0.103944 -1.98618 3.94508
239700 0.109789 0.10417 -1.96732 3.87121
239800 0.110039 0.104395 -1.95159 3.80894
239900 0.110289 0.10462 -1.93931 3.76152
240000 0.110539 0.104845 -1.88185 3.54154
240100 0.110789 0.10507 -1.91214 3.65643
240200 0.111039 0.105295 -1.86515 3.47891
240300 0.111289 0.10552 -1.91781 3.67817
240400 0.111539 0.105745 -1.88079 3.53794
240500 0.111789 0.10597 -1.85436 3.43872
240600 0.112039 0.106195 -1.8603 3.46081
240700 0.112289 0.10642 -1.90384 3.62481
240800 0.112539 0.106645 -1.88796 3.56456
240900 0.112789 0.106869 -1.86396 3.47444
241000 0.113039 0.107094 -1.88721 3.56161
241100 0.113289 0.107318 -1.89411 3.5877
241200 0.113539 0.107543 -1.89282 3.58282
241300 0.113789 0.107767 -1.8883 3.56576
241400 0.114039 0.107992 -1.89172 3.57862
241500 0.114289 0.108216 -1.88623 3.55798
241600 0.114539 0.108441 -1.90519 3.62991
241700 0.114789 0.108665 -1.85834 3.4536
241800 0.115039 0.108889 -1.90104 3.6144
241900 0.115289 0.109113 -1.88484 3.55306
242000 0.115539 0.109337 -1.89409 3.58831
242100 0.115789 0.109562 -1.90412 3.62625
242200 0.116039 0.109786 -1.88073 3.53817
242300 0.116289 0.11001 -1.93651 3.75044
242400 0.116539 0.110233 -1.88581 3.5564
242500 0.116789 0.110457 -1.93324 3.73765
242600 0.117039 0.110681 -1.88675 3.56
242700 0.117289 0.110905 -1.94786 3.79442
242800 0.117539 0.111129 -1.90412 3.62579
242900 0.117789 0.111352 -1.93769 3.75476
243000 0.118039 0.111576 -1.89214 3.58085
243100 0.118289 0.1118 -1.90524 3.63035
243200 0.118539 0.112023 -1.88457 3.55208
243300 0.118789 0.112247 -1.88216 3.54296
243400 0.119039 0.11247 -1.91565 3.66996
243500 0.119289 0.112693 -1.9009 3.6136
243600 0.119539 0.112917 -1.93502 3.74436
243700 0.119789 0.11314 -1.89974 3.60908
243800 0.120039 0.113363 -1.91221 3.65664
243900 0.120289 0.113586 -1.91414 3.664
244000 0.120539 0.11381 -1.92645 3.71132
244100 0.120789 0.114033 -1.93659 3.75043
244200 0.121039 0.114256 -1.91733 3.67621
244300 0.121289 0.114479 -1.92223 3.69513
244400 0.121539 0.114702 -1.89357 3.58564
244500 0.121789 0.114925 -1.9236 3.70026
244600 0.122039 0.115147 -1.89769 3.60129
244700 0.122289 0.11537 -1.92749 3.71533
244800 0.122539 0.115593 -1.87408 3.51249
244900 0.122789 0.115816 -1.90973 3.64764
245000 0.123039 0.116038 -1.91544 3.66919
245100 0.123289 0.116261 -1.89351 3.58551
245200 0.123539 0.116483 -1.899 3.6068
245300 0.123789 0.116706 -1.85478 3.44036
245400 0.124039 0.116928 -1.88755 3.56293
245500 0.124289 0.117151 -1.8544 3.43884
245600 0.124539 0.117373 -1.87966 3.53322
245700 0.124789 0.117595 -1.85536 3.44238
245800 0.125039 0.117817 -1.8745 3.5139
245900 0.125289 0.11804 -1.85847 3.45401
246000 0.125539 0.118262 -1.88459 3.55176
246100 0.125789 0.118484 -1.87605 3.51964
246200 0.126039 0.118706 -1.87948 3.53252
246300 0.126289 0.118928 -1.87128 3.50177
246400 0.126539 0.11915 -1.89328 3.58471
246500 0.126789 0.119372 -1.88339 3.54725
246600 0.127039 0.119594 -1.89689 3.59833
246700 0.127289 0.119815 -1.87675 3.52256
246800 0.127539 0.120037 -1.86533 3.47978
246900 0.127789 0.120259 -1.90248 3.61947
247000 0.128039 0.120481 -1.89581 3.5942
247100 0.128289 0.120702 -1.91514 3.66808
247200 0.128539 0.120924 -1.87616 3.52016
247300 0.128789 0.121145 -1.92469 3.70465
247400 0.129039 0.121367 -1.87595 3.51973
247500 0.129289 0.121588 -1.9048 3.62881
247600 0.129539 0.121809 -1.90371 3.62416
247700 0.129789 0.122031 -1.95731 3.83179
