# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
201200 0.0304113 0.029958 -1.66014 2.75614
201300 0.0306613 0.0302006 -1.70994 2.92443
201400 0.0309113 0.0304431 -1.68711 2.84673
201500 0.0311613 0.0306856 -1.71226 2.93228
201600 0.0314113 0.030928 -1.70987 2.92417
201700 0.0316613 0.0311704 -1.70232 2.89824
201800 0.0319113 0.0314127 -1.7079 2.91718
201900 0.0321613 0.0316549 -1.69602 2.87694
202000 0.0324113 0.0318971 -1.74212 3.03513
202100 0.0326613 0.0321392 -1.72489 2.97545
202200 0.0329113 0.0323813 -1.77161 3.13867
202300 0.0331613 0.0326233 -1.7445 3.04334
202400 0.0334113 0.0328652 -1.77636 3.15554
202500 0.0336613 0.0331071 -1.76478 3.11453
202600 0.0339113 0.0333489 -1.77278 3.14282
202700 0.0341613 0.0335907 -1.7673 3.12341
202800 0.0344113 0.0338324 -1.80996 3.27631
202900 0.0346613 0.0340741 -1.80298 3.25092
203000 0.0349113 0.0343157 -1.80663 3.26413
203100 0.0351613 0.0345572 -1.81856 3.30725
203200 0.0354113 0.0347987 -1.81377 3.29001
203300 0.0356613 0.0350401 -1.82235 3.32099
203400 0.0359113 0.0352815 -1.78995 3.20401
203500 0.0361613 0.0355228 -1.80956 3.27456
203600 0.0364113 0.035764 -1.8145 3.29244
203700 0.0366613 0.0360052 -1.84183 3.39237
203800 0.0369113 0.0362463 -1.81049 3.27799
203900 0.0371613 0.0364874 -1.83004 3.34936
204000 0.0374113 0.0367284 -1.84271 3.39573
204100 0.0376613 0.0369694 -1.83149 3.3546
204200 0.0379113 0.0372103 -1.84033 3.38703
204300 0.0381613 0.0374511 -1.82532 3.33191
204400 0.0384113 0.0376919 -1.85087 3.42594
204500 0.0386613 0.0379326 -1.82731 3.33917
204600 0.0389113 0.0381733 -1.87311 3.50861
204700 0.0391613 0.0384139 -1.83645 3.37264
204800 0.0394113 0.0386544 -1.85088 3.42579
204900 0.0396613 0.0388949 -1.81528 3.29553
205000 0.0399113 0.0391354 -1.85822 3.45353
205100 0.0401613 0.0393757 -1.85521 3.4422
205200 0.0404113 0.0396161 -1.86226 3.46866
205300 0.0406613 0.0398563 -1.86405 3.47517
205400 0.0409113 0.0400965 -1.84887 3.41856
205500 0.0411613 0.0403367 -1.87678 3.52244
205600 0.0414113 0.0405768 -1.84321 3.39756
205700 0.0416613 0.0408168 -1.88346 3.54752
205800 0.0419113 0.0410568 -1.85135 3.42757
205900 0.0421613 0.0412967 -1.86908 3.49356
206000 0.0424113 0.0415365 -1.83751 3.37649
206100 0.0426613 0.0417763 -1.8656 3.48053
206200 0.0429113 0.0420161 -1.82898 3.34527
206300 0.0431613 0.0422558 -1.84908 3.4192
206400 0.0434113 0.0424954 -1.79922 3.23741
206500 0.0436613 0.042735 -1.81076 3.27894
206600 0.0439113 0.0429745 -1.75807 3.09146
206700 0.0441613 0.0432139 -1.7437 3.04073
206800 0.0444113 0.0434533 -1.73634 3.01513
206900 0.0446613 0.0436927 -1.72004 2.95862
207000 0.0449113 0.043932 -1.69976 2.88943
207100 0.0451613 0.0441712 -1.68911 2.85345
207200 0.0454113 0.0444103 -1.73237 3.00117
207300 0.0456613 0.0446495 -1.71355 2.93632
207400 0.0459113 0.0448885 -1.74251 3.0364
207500 0.0461613 0.0451275 -1.72061 2.96057
207600 0.0464113 0.0453665 -1.72939 2.9909
207700 0.0466613 0.0456053 -1.72621 2.97993
207800 0.0469113 0.0458442 -1.74129 3.03215
207900 0.0471613 0.0460829 -1.74019 3.0283
208000 0.0474113 0.0463216 -1.73229 3.00096
208100 0.0476613 0.0465603 -1.74472 3.04408
208200 0.0479113 0.0467989 -1.72741 2.984
208300 0.0481613 0.0470374 -1.76005 3.098
208400 0.0484113 0.0472759 -1.76088 3.10074
208500 0.0486613 0.0475143 -1.77534 3.15187
208600 0.0489113 0.0477527 -1.77357 3.14559
208700 0.0491613 0.047991 -1.78102 3.17205
208800 0.0494113 0.0482293 -1.77798 3.16139
208900 0.0496613 0.0484675 -1.78441 3.18425
209000 0.0499113 0.0487056 -1.7752 3.15193
209100 0.0501613 0.0489437 -1.74019 3.02832
209200 0.0504113 0.0491818 -1.745 3.04508
209300 0.0506613 0.0494197 -1.71361 2.93656
209400 0.0509113 0.0496576 -1.74929 3.06011
209500 0.0511613 0.0498955 -1.70526 2.9081
209600 0.0514113 0.0501333 -1.71146 2.92916
209700 0.0516613 0.0503711 -1.66801 2.78264
209800 0.0519113 0.0506087 -1.68692 2.84644
209900 0.0521613 0.0508464 -1.69301 2.86711
210000 0.0524113 0.051084 -1.68479 2.83927
210100 0.0526613 0.0513215 -1.73521 3.0113
210200 0.0529113 0.0515589 -1.6885 2.8512
210300 0.0531613 0.0517964 -1.73399 3.00679
210400 0.0534113 0.0520337 -1.70855 2.9192
210500 0.0536613 0.052271 -1.7385 3.02243
210600 0.0539113 0.0525082 -1.71641 2.94612
210700 0.0541613 0.0527454 -1.77347 3.1456
210800 0.0544113 0.0529826 -1.7302 2.99403
210900 0.0546613 0.0532196 -1.73566 3.01266
211000 0.0549113 0.0534566 -1.73079 2.99581
211100 0.0551613 0.0536936 -1.744 3.0417
211200 0.0554113 0.0539305 -1.73384 3.00662
211300 0.0556613 0.0541673 -1.73037 2.99434
211400 0.0559113 0.0544041 -1.73893 3.02398
211500 0.0561613 0.0546409 -1.75226 3.07082
211600 0.0564113 0.0548775 -1.77403 3.14757
211700 0.0566613 0.0551142 -1.72941 2.99095
211800 0.0569113 0.0553507 -1.77284 3.14301
211900 0.0571613 0.0555872 -1.75528 3.08119
212000 0.0574113 0.0558237 -1.76951 3.13123
212100 0.0576613 0.0560601 -1.73496 3.01021
212200 0.0579113 0.0562964 -1.7771 3.15835
212300 0.0581613 0.0565327 -1.76221 3.10564
212400 0.0584113 0.056769 -1.76838 3.12735
212500 0.0586613 0.0570051 -1.77484 3.15045
212600 0.0589113 0.0572413 -1.76145 3.10282
212700 0.0591613 0.0574773 -1.7734 3.145
