# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
235200 0.0301313 0.0296862 -1.54956 2.40121
235300 0.0303813 0.0299289 -1.52215 2.31708
235400 0.0306312 0.0301715 -1.54838 2.39767
235500 0.0308812 0.030414 -1.55004 2.40275
235600 0.0311312 0.0306565 -1.55454 2.4168
235700 0.0313813 0.0308989 -1.55792 2.42725
235800 0.0316313 0.0311413 -1.5377 2.36471
235900 0.0318812 0.0313836 -1.56227 2.44078
236000 0.0321312 0.0316258 -1.57203 2.47133
236100 0.0323812 0.031868 -1.5844 2.51039
236200 0.0326313 0.0321102 -1.54917 2.40011
236300 0.0328813 0.0323522 -1.56243 2.44156
236400 0.0331312 0.0325942 -1.56817 2.45935
236500 0.0333813 0.0328362 -1.57743 2.48864
236600 0.0336312 0.0330781 -1.62097 2.62768
236700 0.0338813 0.0333199 -1.58375 2.50833
236800 0.0341312 0.0335617 -1.61494 2.60819
236900 0.0343813 0.0338034 -1.5939 2.54072
237000 0.0346313 0.0340451 -1.60791 2.58575
237100 0.0348812 0.0342867 -1.60377 2.57238
237200 0.0351313 0.0345282 -1.59491 2.54383
237300 0.0353813 0.0347697 -1.61937 2.62241
237400 0.0356313 0.0350111 -1.63786 2.68271
237500 0.0358813 0.0352525 -1.64469 2.70503
237600 0.0361312 0.0354938 -1.6377 2.68212
237700 0.0363812 0.0357351 -1.66606 2.77589
237800 0.0366313 0.0359763 -1.66341 2.767
237900 0.0368813 0.0362174 -1.69598 2.87662
238000 0.0371312 0.0364585 -1.6938 2.86929
238100 0.0373812 0.0366995 -1.6866 2.84474
238200 0.0376313 0.0369405 -1.69803 2.88336
238300 0.0378813 0.0371814 -1.68407 2.8363
238400 0.0381312 0.0374222 -1.72215 2.96594
238500 0.0383813 0.037663 -1.67889 2.81887
238600 0.0386312 0.0379037 -1.70525 2.90809
238700 0.0388812 0.0381444 -1.7101 2.92452
238800 0.0391312 0.038385 -1.73181 2.99927
238900 0.0393813 0.0386256 -1.73275 3.00248
239000 0.0396313 0.0388661 -1.75044 3.06427
239100 0.0398812 0.0391065 -1.75011 3.06331
239200 0.0401312 0.0393469 -1.71667 2.94714
239300 0.0403812 0.0395872 -1.74678 3.05128
239400 0.0406313 0.0398275 -1.74813 3.05609
239500 0.0408813 0.0400677 -1.77809 3.16165
239600 0.0411312 0.0403079 -1.76741 3.12378
239700 0.0413812 0.040548 -1.78839 3.19841
239800 0.0416312 0.040788 -1.75637 3.08487
239900 0.0418813 0.041028 -1.79251 3.21344
240000 0.0421313 0.0412679 -1.7626 3.10711
240100 0.0423812 0.0415078 -1.7762 3.15542
240200 0.0426313 0.0417476 -1.79559 3.22441
240300 0.0428812 0.0419873 -1.77689 3.15756
240400 0.0431312 0.042227 -1.81908 3.30927
240500 0.0433813 0.0424666 -1.76672 3.1214
240600 0.0436313 0.0427062 -1.81476 3.29352
240700 0.0438813 0.0429457 -1.78875 3.19984
240800 0.0441312 0.0431852 -1.8115 3.28186
240900 0.0443812 0.0434246 -1.80857 3.27126
241000 0.0446313 0.0436639 -1.80263 3.24974
241100 0.0448813 0.0439032 -1.79575 3.22524
241200 0.0451313 0.0441425 -1.77498 3.15069
241300 0.0453812 0.0443816 -1.80909 3.2729
241400 0.0456312 0.0446208 -1.80008 3.24036
241500 0.0458813 0.0448598 -1.83352 3.36184
241600 0.0461313 0.0450988 -1.81758 3.30364
241700 0.0463812 0.0453378 -1.82591 3.33402
241800 0.0466312 0.0455767 -1.8028 3.25027
241900 0.0468813 0.0458155 -1.81175 3.28257
242000 0.0471312 0.0460543 -1.81389 3.29032
242100 0.0473813 0.046293 -1.82663 3.3368
242200 0.0476313 0.0465317 -1.83002 3.34905
242300 0.0478813 0.0467703 -1.82816 3.34222
242400 0.0481312 0.0470088 -1.82351 3.32521
242500 0.0483812 0.0472473 -1.83181 3.3556
242600 0.0486313 0.0474857 -1.83698 3.37453
242700 0.0488813 0.0477241 -1.8157 3.29684
242800 0.0491312 0.0479624 -1.83641 3.37243
242900 0.0493812 0.0482007 -1.81753 3.30351
243000 0.0496312 0.0484389 -1.82151 3.31799
243100 0.0498812 0.0486771 -1.81416 3.29138
243200 0.0501313 0.0489152 -1.81369 3.2895
243300 0.0503812 0.0491532 -1.80793 3.26871
243400 0.0506312 0.0493912 -1.79819 3.23356
243500 0.0508812 0.0496291 -1.79019 3.20484
243600 0.0511312 0.049867 -1.79593 3.22544
243700 0.0513813 0.0501048 -1.80272 3.25001
243800 0.0516312 0.0503425 -1.77544 3.15228
243900 0.0518813 0.0505802 -1.81834 3.30646
244000 0.0521312 0.0508179 -1.79187 3.21086
244100 0.0523812 0.0510555 -1.82735 3.33935
244200 0.0526313 0.051293 -1.81323 3.2879
244300 0.0528813 0.0515305 -1.8151 3.29477
244400 0.0531313 0.0517679 -1.82612 3.33487
244500 0.0533812 0.0520052 -1.82768 3.34064
244600 0.0536312 0.0522425 -1.84062 3.38808
244700 0.0538812 0.0524798 -1.81318 3.2878
244800 0.0541313 0.052717 -1.84672 3.41043
244900 0.0543813 0.0529541 -1.81419 3.29139
245000 0.0546312 0.0531912 -1.82776 3.34086
245100 0.0548812 0.0534282 -1.82038 3.31394
245200 0.0551312 0.0536652 -1.85646 3.44677
245300 0.0553813 0.0539021 -1.85277 3.43305
245400 0.0556312 0.0541389 -1.85131 3.42749
245500 0.0558813 0.0543757 -1.86124 3.4643
245600 0.0561313 0.0546125 -1.84051 3.38751
245700 0.0563812 0.0548491 -1.85752 3.45039
245800 0.0566313 0.0550858 -1.83654 3.37304
245900 0.0568813 0.0553224 -1.83078 3.35185
246000 0.0571313 0.0555589 -1.8491 3.41921
246100 0.0573812 0.0557953 -1.85695 3.4484
246200 0.0576312 0.0560317 -1.87334 3.50952
246300 0.0578813 0.0562681 -1.8595 3.45791
246400 0.0581313 0.0565044 -1.8779 3.52656
246500 0.0583813 0.0567406 -1.86752 3.48773
246600 0.0586312 0.0569768 -1.89995 3.60987
246700 0.0588812 0.0572129 -1.85989 3.45937
246800 0.0591312 0.057449 -1.88194 3.54179
246900 0.0593813 0.057685 -1.87235 3.50612
247000 0.0596313 0.057921 -1.87554 3.51802
247100 0.0598812 0.0581569 -1.88549 3.55516
247200 0.0601312 0.0583927 -1.86782 3.48887
247300 0.0603812 0.0586285 -1.88464 3.55209
247400 0.0606312 0.0588642 -1.85786 3.45178
247500 0.0608813 0.0590999 -1.88035 3.53575
247600 0.0611313 0.0593356 -1.8357 3.36993
247700 0.0613812 0.0595711 -1.83776 3.37743
247800 0.0616312 0.0598066 -1.82964 3.34764
247900 0.0618812 0.0600421 -1.8659 3.48169
248000 0.0621313 0.0602775 -1.82637 3.33593
248100 0.0623813 0.0605128 -1.82361 3.32561
248200 0.0626312 0.0607481 -1.81317 3.28766
248300 0.0628812 0.0609834 -1.83184 3.35591
248400 0.0631312 0.0612186 -1.85189 3.42959
248500 0.0633813 0.0614537 -1.8529 3.43336
248600 0.0636313 0.0616888 -1.85188 3.42962
248700 0.0638812 0.0619238 -1.84259 3.39525
248800 0.0641312 0.0621587 -1.85969 3.4587
248900 0.0643812 0.0623936 -1.83068 3.35165
249000 0.0646313 0.0626285 -1.87866 3.52965
249100 0.0648812 0.0628633 -1.84241 3.39454
249200 0.0651313 0.063098 -1.87564 3.5182
249300 0.0653813 0.0633327 -1.84119 3.39032
249400 0.0656312 0.0635673 -1.877 3.52391
249500 0.0658813 0.0638019 -1.8831 3.54684
249600 0.0661313 0.0640364 -1.87285 3.50796
249700 0.0663813 0.0642709 -1.89065 3.57478
249800 0.0666312 0.0645053 -1.86524 3.47914
249900 0.0668812 0.0647397 -1.89042 3.57374
250000 0.0671312 0.064974 -1.87482 3.515
250100 0.0673813 0.0652082 -1.88264 3.54441
250200 0.0676313 0.0654424 -1.89036 3.57354
250300 0.0678812 0.0656765 -1.87851 3.52881
250400 0.0681312 0.0659106 -1.86852 3.49138
250500 0.0683813 0.0661447 -1.84842 3.41677
250600 0.0686313 0.0663786 -1.8536 3.4359
250700 0.0688813 0.0666125 -1.87909 3.53106
250800 0.0691312 0.0668464 -1.85243 3.43157
250900 0.0693813 0.0670802 -1.86121 3.46415
251000 0.0696312 0.067314 -1.87132 3.50189
251100 0.0698812 0.0675477 -1.87 3.49693
251200 0.0701313 0.0677813 -1.86973 3.49595
251300 0.0703813 0.0680149 -1.86359 3.47299
251400 0.0706313 0.0682484 -1.87149 3.50255
251500 0.0708812 0.0684819 -1.83191 3.35596
251600 0.0711312 0.0687153 -1.8563 3.44604
251700 0.0713813 0.0689487 -1.84919 3.41968
251800 0.0716313 0.069182 -1.82921 3.34605
251900 0.0718812 0.0694153 -1.85481 3.44034
252000 0.0721312 0.0696485 -1.864 3.47456
252100 0.0723812 0.0698816 -1.86338 3.47229
252200 0.0726313 0.0701147 -1.84098 3.38931
252300 0.0728813 0.0703478 -1.8632 3.47166
