time temp rho vol pzz tau tauvm dhug dray lgr_vel lgr_pos msst
100 294.633273733662 19.332616520159 67683.7855035779 -1244.556410658 -223.546434157243 544.66915078494 3.00646197687307 -48.5202519482011 0 0 -14448.8303354229
101 582.331276144719 22.0006074167384 59475.8428704943 373736.401309226 20222.0802639456 49579.3762279393 -0.403446399586578 -178.964615588833 4.85075861050932 -35.4430159124231 -14448.871471425
102 593.083105375079 22.0463664892286 59352.3957978595 379899.709905325 19707.5085117075 48034.4983964694 0.907370525883516 342.686068273964 4.9237137927387 -70.5608118560269 -14448.8713098088
103 589.055871420923 22.0881532299409 59240.111934739 385419.850749595 18234.8787218549 44707.6369202289 1.92190735478094 731.339131826418 4.99007170241242 -105.627599921175 -14448.8709147666
104 584.670423993042 22.0753825919498 59274.3824177495 383680.963735717 18471.1021989744 45081.9963002299 1.49298101845109 558.648363074812 4.96981841264411 -140.679262629771 -14448.8708195571
105 599.020838951536 22.1318800623311 59123.0688982661 392374.969912736 18511.5896239918 45353.0505092153 6.13707601100484 2337.47140773962 5.0592422049794 -175.711668092369 -14448.8715382279
106 587.691407351262 22.0890159294944 59237.7982772053 384882.017693972 17794.1759734477 43608.3949720135 0.279497468434381 87.769552420883 4.99143903582413 -210.743545008879 -14448.8701408668
107 588.315845328619 22.03509423893 59382.7580488218 376382.24121632 18206.638263253 44665.8980746017 -4.3427862116963 -1787.19659119972 4.9057702035991 -245.770626370261 -14448.8701561952
108 590.330101760829 22.054979934549 59329.2160617021 379898.587822626 18511.3567834796 45394.9251173724 -1.76424188133302 -717.773746012477 4.93741263418793 -280.804883865021 -14448.8700223589
109 582.808217582051 22.0533683838718 59333.5515462712 380054.93707651 18483.0717218474 45465.370618977 -0.853247934832476 -363.288397847151 4.93485043437195 -315.842417281897 -14448.8686539797
110 587.999584593063 22.0745391681311 59276.6471728863 383303.108022415 18493.9621833068 45604.7916182946 0.774800772075988 284.29428382538 4.9684799797418 -350.884438040732 -14448.8696369434
111 592.731231904755 22.0879718545674 59240.5983848982 385477.481917056 18588.7412402519 45395.9044057273 2.12013743684473 811.201570803183 4.989784218398 -385.921643651181 -14448.8703441691
112 586.514901084087 22.0658762578441 59299.9187742752 382369.221290374 18694.0623143455 45603.5253961134 1.0997549223895 413.943618734251 4.95472684745712 -420.966115202346 -14448.8697914509
113 586.714190251691 22.0211287171719 59420.4178441137 374132.08941124 18197.48886879 44599.6575813635 -5.69919263668273 -2316.25710146775 4.88351388621869 -456.016539458124 -14448.8705654048
114 590.092706652217 22.0714086157929 59285.0548214254 382778.088249278 18554.5536781165 45471.7271253944 0.403679779803757 143.512677634251 4.9635111982373 -491.060695718305 -14448.8694673174
115 595.23374113605 22.1094789002181 59182.9719587129 388417.691137858 18251.552705016 44503.649551302 2.907058079704 1117.82397335622 5.02384048505421 -526.103107566204 -14448.8701751928
116 590.916599711426 22.0619140251751 59310.5688055995 380187.273593672 17823.506066449 43501.2081552642 -3.15845922923017 -1281.28671640006 4.94843285474084 -561.134048716045 -14448.8698735262
117 593.175906912899 22.0688910180555 59291.8180031259 381317.305052136 17769.2814532307 43528.7290948332 -2.51489626289614 -1008.1861747884 4.95951426948976 -596.163642518055 -14448.8704066141
118 596.953570712695 22.1077994743994 59187.4678114663 388013.584555178 18235.9950448273 44636.4050857819 2.4156169980965 919.182475567679 5.02118351028842 -631.199186603118 -14448.8708174457
119 584.617489386313 22.0482376150748 59347.358850973 379223.766278481 18367.8879717427 44840.0753116297 -1.37182156177287 -563.451200666022 4.92669054520552 -666.23901503027 -14448.8698476393
120 585.468436991402 22.1101948859226 59181.0554599172 389409.886853746 18467.3071556065 45130.471301836 5.23729157306027 2022.43372739211 5.0249731042075 -701.275134540623 -14448.8698000065
121 588.827250090354 22.0640639372882 59304.7896114004 381614.71864081 18516.0497866056 45378.1396755644 -0.255485128529593 -117.956775303581 4.95184826311734 -736.31936059448 -14448.8714934855
122 589.270602080876 22.0677946864972 59294.7636300973 382643.610760649 18832.652066678 46059.1108572313 1.21882376990264 452.737709389767 4.95777345257213 -771.371589491436 -14448.8720286061
123 586.157734536297 22.0396217906393 59370.5591776134 377764.1553784 18559.2789175641 45438.2151064541 -2.36819738081343 -962.783362957009 4.91297953512076 -806.419269945488 -14448.8729702645
124 582.459592800077 22.0847718110771 59249.1822404547 384995.383254401 18223.9470738299 44813.5171147602 1.89791314431027 721.393916627741 4.98471130145483 -841.456813840495 -14448.8716395146
125 587.255377018207 22.080645215754 59260.2551686206 384471.002974935 18541.067497583 45426.5155150791 1.9332632361442 703.057818409754 4.97816738368572 -876.496966013962 -14448.8733400129
