time temp rho vol pzz tau tauvm dhug dray lgr_vel lgr_pos msst
100 294.633273733662 19.332616520159 67683.7855035779 -1244.556410658 -223.546434157243 544.66915078494 3.00646197687307 -48.5202519482011 0 0 -14448.8303354229
101 6143.95410435545 27.5975269098533 47413.837988004 2110056.48071018 5009.72338209581 12088.080687644 170.556369192312 26948.3570569106 17.9688065891371 -43.3970882006675 -14447.6683369489
102 6161.1486763314 27.5055359978595 47572.4112366033 2072412.2216198 3490.84107545228 10729.4602945435 32.9369604885568 5609.75842452305 17.8282353305237 -85.6147900162776 -14447.6239905432
103 5991.64635644509 27.445556384017 47676.3761486496 2055249.91741738 2256.33046570851 6992.69235861042 -5.24124140350322 -862.1136252617 17.7360730101634 -127.839332632304 -14447.5635577508
104 5977.06346665051 27.4571890662053 47656.177280867 2055908.35394155 -1183.38823428564 11814.5340119935 -14.7280659723901 -2280.67232323089 17.7539788063292 -170.04404569865 -14447.5603953662
105 6046.16032705303 27.4461636456183 47675.3212823703 2053316.6121704 2138.09017381817 7561.47239780312 -18.6565331474543 -2903.88793326821 17.7370081230015 -212.26593355039 -14447.6181458736
106 6066.30553082089 27.5057892115961 47571.9732928702 2070032.0711465 -2437.44197585806 12928.1162423449 18.165089896252 3184.57537559303 17.8286235567996 -254.499556917662 -14447.6204263154
107 6127.80183648865 27.5690647997396 47462.7877034742 2089446.35973775 -2594.95328580984 10949.4193315473 68.8245541041743 11371.603610357 17.9254138783666 -296.711879412953 -14447.5988729284
108 6112.1663605187 27.5211933017628 47545.3464326909 2082828.27745572 4353.85291677003 18422.8971973035 79.3655896767928 13242.8133012305 17.8522276090682 -338.924336906209 -14447.5984726886
109 6155.0281470504 27.5346743543539 47522.0680997979 2075742.84145333 -3211.63959915412 9545.46272928738 21.8532203299708 3763.72896575229 17.8728632748068 -381.161289878585 -14447.6276756424
110 6114.66309631144 27.4370389762013 47691.176548182 2049965.8219322 5180.2028248806 16189.8841028033 -29.0571825488851 -4624.32385206199 17.7229528224355 -423.392067958999 -14447.5993873547
111 6066.74243423954 27.3891974768734 47774.4800985215 2034187.69285116 4299.06261560181 10624.3599434843 -71.819630723817 -11836.5730083273 17.6491062876535 -465.621452124903 -14447.6091105449
112 6056.15972085056 27.5219457994871 47544.0464604706 2081775.93464239 2135.37848582084 13074.1524053658 72.2928320730768 12056.7978424979 17.8533800022542 -507.846140507612 -14447.5813483951
113 6089.52417190897 27.5079470977177 47568.2414658247 2070899.73493708 -1121.83220683609 6403.94567913748 21.1780467881249 3668.50543283089 17.8319317290755 -550.061078375035 -14447.6002819412
114 6171.27038579727 27.5800421136075 47443.8967273285 2096733.49682597 860.304805597756 11580.6813638129 101.112403887409 16716.2324541274 17.9421602609797 -592.258700577961 -14447.5946076403
115 6107.28690210871 27.5571119401602 47483.3746226659 2086414.1198815 -2665.98110886174 6706.90675951718 62.5966420373442 10456.2612584529 17.9071640842348 -634.474841803271 -14447.6062695112
116 6142.37451377406 27.5226460742051 47542.8367695985 2076414.42862546 1141.00468408433 3360.9206057496 38.8263979244949 6570.90256827651 17.8544523632604 -676.685847725502 -14447.6086372461
117 6014.50892770765 27.4387738175303 47688.1612303453 2048902.56086927 -833.674304859713 9359.72322056046 -37.3349609836552 -5997.64193438459 17.7256258270385 -718.907445768433 -14447.5944123193
118 6161.00610382803 27.5044811815754 47574.235672182 2067697.97273655 591.752667474793 6392.51305716227 5.59976034898044 1083.11134257261 17.8266180135562 -761.120516934051 -14447.6062830839
119 5963.38700116171 27.4520670403453 47665.0690037404 2065153.68692316 5947.76301371132 21571.8145318395 46.3833241882637 7878.97259523463 17.7460965141608 -803.35092646803 -14447.5551815719
120 6109.01444115013 27.4735820994764 47627.7416259566 2058327.07717178 -163.179697341868 614.016284585823 -17.8249601359122 -2785.91097160196 17.7791863103412 -845.572958261156 -14447.6225263238
121 6026.05946202069 27.462550587455 47646.8733523643 2058065.98659476 1087.96210018999 15379.965956507 -7.58977081207282 -1079.73760256055 17.7622265085818 -887.797413662816 -14447.5880070246
122 6034.0710959079 27.3826751939324 47785.8595081064 2026908.56380645 159.848228872055 7794.69134534269 -108.95795680978 -17945.5879856099 17.6390187228103 -930.019163723362 -14447.6074683753
123 6035.23297592092 27.5197665800372 47547.81135108 2083847.35862402 2830.4808568533 16995.7624369426 87.0564167341884 14515.3553947734 17.8500425199476 -972.22367992318 -14447.5880604599
124 6064.62076445653 27.5260457209305 47536.9649182263 2082163.75551664 1189.10947954166 3998.14424406734 70.1855181337291 11716.44278308 17.859657614115 -1014.43474978937 -14447.5837136777
125 6100.30053210823 27.4409839791168 47684.3203133374 2045894.55927731 -519.98116920318 8104.77985333643 -57.554607396173 -9400.59468697757 17.729030704865 -1056.64417667213 -14447.5902435419
126 6090.25793754438 27.4777302266943 47620.551587706 2052618.75030038 -5521.3701244836 16214.5867864135 -56.8896733780345 -9233.57012905343 17.7855601012251 -1098.84810301337 -14447.578508711
127 6193.5723805631 27.5074543339578 47569.0935950413 2065836.58122639 -1166.86619523948 10389.3487275786 -9.02025157095296 -1307.02612345386 17.8311763376237 -1141.06553252827 -14447.6178324204
128 6078.6476797318 27.389723243988 47773.5630300895 2032608.58566089 3557.39556824183 9147.3593140091 -82.389411328947 -13509.9798777793 17.6499192461118 -1183.28511203993 -14447.5984298917
129 5997.82152164284 27.4580499767592 47654.6830849568 2056214.97008156 -1078.85968589748 3318.18565393197 -13.9761515872758 -2127.70032802783 17.7553033740074 -1225.50115634451 -14447.5738134956
130 6111.39178223284 27.4589767678964 47653.0746514634 2052755.98916768 -879.372439659317 2239.6343592545 -35.9729756994969 -5752.07212999207 17.7567292104745 -1267.70076015438 -14447.5729424581
131 5954.06503279306 27.4608499348715 47649.8241269563 2062457.3525999 1815.30635831365 8996.26917423597 20.827630868229 3615.04861381603 17.7596107199671 -1309.91649254548 -14447.5545892913
