# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
234500 0.0508463 0.0495958 -1.94441 3.78084
234600 0.0510963 0.0498337 -1.9726 3.89116
234700 0.0513462 0.0500715 -1.97162 3.88736
234800 0.0515962 0.0503092 -1.99185 3.96752
234900 0.0518463 0.050547 -1.97769 3.9113
235000 0.0520963 0.0507846 -2.0167 4.06719
235100 0.0523462 0.0510222 -2.00539 4.0216
235200 0.0525962 0.0512597 -2.01632 4.06568
235300 0.0528463 0.0514972 -2.04067 4.16441
235400 0.0530962 0.0517346 -2.03234 4.13044
235500 0.0533463 0.051972 -2.0382 4.15428
235600 0.0535962 0.0522093 -2.01947 4.07836
235700 0.0538462 0.0524466 -2.02065 4.08306
235800 0.0540963 0.0526838 -2.0189 4.07599
235900 0.0543463 0.0529209 -2.03111 4.12544
236000 0.0545963 0.053158 -2.01207 4.04846
236100 0.0548462 0.053395 -2.00989 4.03972
236200 0.0550963 0.053632 -2.0013 4.00522
236300 0.0553463 0.0538689 -1.97694 3.90859
236400 0.0555963 0.0541058 -1.92884 3.72072
236500 0.0558462 0.0543426 -1.94246 3.77319
236600 0.0560962 0.0545793 -1.91499 3.66732
236700 0.0563463 0.054816 -1.93397 3.74027
236800 0.0565963 0.0550527 -1.90249 3.61956
236900 0.0568463 0.0552892 -1.93385 3.74006
237000 0.0570962 0.0555258 -1.92228 3.69547
237100 0.0573463 0.0557622 -1.92518 3.70661
237200 0.0575962 0.0559986 -1.90443 3.6273
237300 0.0578463 0.056235 -1.90098 3.61417
237400 0.0580962 0.0564713 -1.93659 3.75052
237500 0.0583462 0.0567075 -1.91683 3.67461
237600 0.0585962 0.0569437 -1.94365 3.77781
237700 0.0588462 0.0571799 -1.90497 3.62902
237800 0.0590963 0.0574159 -1.91928 3.68367
237900 0.0593462 0.057652 -1.92045 3.68849
238000 0.0595963 0.0578879 -1.95352 3.81626
238100 0.0598463 0.0581238 -1.92631 3.71069
238200 0.0600963 0.0583597 -1.95387 3.81767
238300 0.0603462 0.0585955 -1.92004 3.68692
238400 0.0605962 0.0588312 -1.92895 3.7213
238500 0.0608463 0.0590669 -1.93444 3.7421
238600 0.0610962 0.0593026 -1.94812 3.79537
238700 0.0613463 0.0595381 -1.94399 3.77944
238800 0.0615962 0.0597737 -1.9155 3.66942
238900 0.0618462 0.0600091 -1.9557 3.8248
239000 0.0620962 0.0602445 -1.93955 3.76188
239100 0.0623463 0.0604799 -1.95877 3.837
239200 0.0625963 0.0607152 -1.94088 3.76726
239300 0.0628462 0.0609504 -1.93306 3.73689
239400 0.0630962 0.0611856 -1.93776 3.75503
239500 0.0633462 0.0614208 -1.9225 3.69613
239600 0.0635963 0.0616559 -1.9365 3.75014
239700 0.0638462 0.0618909 -1.91848 3.68081
239800 0.0640963 0.0621258 -1.97825 3.91357
239900 0.0643463 0.0623608 -1.94826 3.79586
240000 0.0645963 0.0625956 -1.96267 3.85222
240100 0.0648463 0.0628304 -1.96053 3.84374
240200 0.0650962 0.0630652 -1.96784 3.87244
240300 0.0653463 0.0632999 -1.96495 3.86115
240400 0.0655962 0.0635345 -1.95528 3.82335
240500 0.0658463 0.0637691 -1.96629 3.86642
240600 0.0660962 0.0640036 -1.9528 3.81347
240700 0.0663462 0.0642381 -1.97253 3.891
240800 0.0665962 0.0644725 -1.95462 3.82057
240900 0.0668463 0.0647069 -1.95173 3.80927
241000 0.0670963 0.0649412 -1.93739 3.75352
241100 0.0673462 0.0651754 -1.96698 3.86933
241200 0.0675962 0.0654096 -1.9571 3.8305
241300 0.0678462 0.0656438 -1.96452 3.8596
241400 0.0680963 0.0658779 -1.99156 3.9664
241500 0.0683462 0.0661119 -1.94444 3.78091
241600 0.0685962 0.0663459 -1.96249 3.85139
241700 0.0688462 0.0665798 -1.95318 3.81494
241800 0.0690963 0.0668137 -1.96351 3.85538
241900 0.0693463 0.0670475 -1.94316 3.77593
242000 0.0695962 0.0672812 -1.94137 3.76895
242100 0.0698463 0.0675149 -1.93871 3.75864
242200 0.0700962 0.0677486 -1.94254 3.77348
242300 0.0703463 0.0679822 -1.93171 3.73152
242400 0.0705963 0.0682157 -1.9294 3.72262
242500 0.0708462 0.0684492 -1.93284 3.73591
242600 0.0710962 0.0686827 -1.94666 3.78963
242700 0.0713462 0.068916 -1.95415 3.81886
242800 0.0715963 0.0691494 -1.91522 3.66813
242900 0.0718462 0.0693826 -1.93194 3.73242
243000 0.0720962 0.0696158 -1.87225 3.50553
243100 0.0723462 0.069849 -1.88363 3.54828
243200 0.0725963 0.0700821 -1.87258 3.50661
243300 0.0728463 0.0703152 -1.86404 3.47472
243400 0.0730962 0.0705482 -1.85328 3.43475
243500 0.0733462 0.0707811 -1.88774 3.56409
243600 0.0735962 0.071014 -1.87768 3.52634
243700 0.0738463 0.0712468 -1.85824 3.45336
243800 0.0740963 0.0714796 -1.89661 3.59733
243900 0.0743463 0.0717123 -1.82153 3.31821
244000 0.0745962 0.071945 -1.84836 3.41664
244100 0.0748463 0.0721776 -1.82245 3.32162
244200 0.0750963 0.0724102 -1.80494 3.25784
244300 0.0753462 0.0726427 -1.79294 3.21479
244400 0.0755962 0.0728752 -1.77487 3.15019
244500 0.0758462 0.0731076 -1.75095 3.06591
244600 0.0760963 0.0733399 -1.73023 2.99374
244700 0.0763462 0.0735722 -1.72973 2.99199
244800 0.0765962 0.0738044 -1.7329 3.00304
244900 0.0768462 0.0740366 -1.73578 3.0131
245000 0.0770963 0.0742688 -1.75263 3.07175
245100 0.0773463 0.0745008 -1.73432 3.00799
245200 0.0775962 0.0747329 -1.72631 2.98015
245300 0.0778462 0.0749648 -1.73186 2.99955
245400 0.0780962 0.0751968 -1.77742 3.15931
245500 0.0783463 0.0754286 -1.75752 3.08897
245600 0.0785963 0.0756604 -1.77179 3.13947
245700 0.0788462 0.0758922 -1.74897 3.05926
245800 0.0790962 0.0761239 -1.75987 3.09756
245900 0.0793463 0.0763555 -1.76223 3.10553
246000 0.0795963 0.0765871 -1.75487 3.07975
246100 0.0798463 0.0768187 -1.7804 3.16993
246200 0.0800962 0.0770502 -1.74981 3.06188
246300 0.0803462 0.0772816 -1.78123 3.17284
246400 0.0805963 0.077513 -1.7462 3.04937
246500 0.0808463 0.0777443 -1.7811 3.17273
246600 0.0810962 0.0779756 -1.77328 3.14473
246700 0.0813462 0.0782068 -1.79523 3.22299
246800 0.0815962 0.078438 -1.77192 3.13996
246900 0.0818463 0.0786691 -1.77891 3.16482
247000 0.0820963 0.0789001 -1.78248 3.17745
247100 0.0823462 0.0791311 -1.78069 3.17101
247200 0.0825962 0.0793621 -1.79276 3.21414
247300 0.0828463 0.079593 -1.78282 3.17852
247400 0.0830963 0.0798238 -1.79617 3.22631
247500 0.0833462 0.0800546 -1.7667 3.12127
247600 0.0835962 0.0802854 -1.79313 3.21535
247700 0.0838462 0.0805161 -1.76422 3.11261
247800 0.0840963 0.0807467 -1.77892 3.16461
247900 0.0843463 0.0809773 -1.76242 3.10633
248000 0.0845963 0.0812078 -1.75724 3.08817
248100 0.0848462 0.0814383 -1.76588 3.11842
248200 0.0850963 0.0816687 -1.73746 3.01887
248300 0.0853463 0.0818991 -1.76324 3.10909
248400 0.0855963 0.0821294 -1.73037 2.99422
248500 0.0858462 0.0823596 -1.75948 3.09597
248600 0.0860962 0.0825898 -1.76843 3.12752
248700 0.0863463 0.08282 -1.76296 3.10818
248800 0.0865963 0.0830501 -1.76874 3.12861
248900 0.0868463 0.0832802 -1.74252 3.03645
249000 0.0870962 0.0835101 -1.77138 3.13796
249100 0.0873463 0.0837401 -1.75688 3.08676
249200 0.0875963 0.08397 -1.75584 3.08311
249300 0.0878463 0.0841998 -1.76907 3.12979
249400 0.0880962 0.0844296 -1.74001 3.02768
249500 0.0883462 0.0846593 -1.75865 3.09297
249600 0.0885963 0.084889 -1.75434 3.07774
249700 0.0888462 0.0851186 -1.77308 3.14387
249800 0.0890963 0.0853482 -1.75874 3.09329
249900 0.0893462 0.0855777 -1.80711 3.26571
250000 0.0895963 0.0858072 -1.78586 3.18938
250100 0.0898463 0.0860366 -1.79786 3.2325
250200 0.0900963 0.086266 -1.79091 3.2075
250300 0.0903462 0.0864953 -1.80922 3.27367
250400 0.0905962 0.0867246 -1.82441 3.3286
250500 0.0908463 0.0869538 -1.80373 3.25371
250600 0.0910963 0.0871829 -1.82282 3.32282
250700 0.0913463 0.087412 -1.80173 3.24646
250800 0.0915962 0.0876411 -1.85759 3.45082
250900 0.0918462 0.0878701 -1.81747 3.30329
251000 0.0920963 0.088099 -1.84596 3.40782
251100 0.0923463 0.0883279 -1.83835 3.37985
251200 0.0925962 0.0885567 -1.85347 3.43577
251300 0.0928462 0.0887855 -1.85523 3.44237
251400 0.0930963 0.0890143 -1.80779 3.26813
251500 0.0933462 0.0892429 -1.8339 3.36325
251600 0.0935963 0.0894716 -1.83416 3.36419
251700 0.0938462 0.0897002 -1.8491 3.41923
251800 0.0940963 0.0899287 -1.84438 3.40179
251900 0.0943463 0.0901572 -1.87815 3.52748
252000 0.0945963 0.0903856 -1.8591 3.45646
252100 0.0948463 0.0906139 -1.86205 3.4673
252200 0.0950962 0.0908423 -1.86896 3.49302
252300 0.0953463 0.0910705 -1.86008 3.45991
252400 0.0955963 0.0912987 -1.87044 3.49856
252500 0.0958463 0.0915269 -1.87441 3.51344
