#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
4343000      1.55e-01      2.87e-03      4.24e-02    1.2e-05
4344000      2.58e-01      6.36e-03      7.09e-02    1.2e-05
4345000      2.06e-01      3.00e-03      5.67e-02    1.2e-05
4346000      2.91e-02      2.31e-03      7.18e-03    1.2e-05
4347000      2.62e-02      9.33e-04      7.08e-03    1.2e-05
4348000      2.63e-02      1.15e-03      7.04e-03    1.2e-05
4349000      3.17e-02      4.08e-03      7.50e-03    1.2e-05
4350000      2.56e-02      5.26e-03      4.17e-03    1.2e-05
4351000      9.26e-02      1.10e-03      2.61e-02    1.2e-05
4352000      1.95e-01      1.70e-02      4.79e-02    1.2e-05
4353000      3.43e-01      1.03e-02      9.55e-02    1.2e-05
4354000      1.68e-01      2.17e-03      4.72e-02    1.2e-05
4355000      1.70e-01      7.25e-04      4.79e-02    1.2e-05
4356000      2.60e-01      2.48e-02      6.79e-02    1.2e-05
4357000      1.27e-01      6.93e-03      3.40e-02    1.2e-05
4358000      2.48e-01      2.00e-02      6.24e-02    1.2e-05
4359000      3.58e-02      3.61e-03      8.33e-03    1.2e-05
4360000      1.87e-01      1.62e-03      5.26e-02    1.2e-05
4361000      3.98e-01      1.78e-02      1.09e-01    1.2e-05
4362000      1.90e-02      7.56e-04      5.22e-03    1.2e-05
4363000      1.90e-01      1.36e-02      4.92e-02    1.2e-05
4364000      1.24e-01      6.61e-03      3.34e-02    1.2e-05
4365000      4.04e-01      9.24e-03      1.13e-01    1.2e-05
4366000      1.36e-01      2.54e-03      3.83e-02    1.2e-05
4367000      2.69e-02      2.53e-03      6.45e-03    1.2e-05
4368000      1.86e-01      4.54e-03      5.23e-02    1.2e-05
4369000      1.15e-01      6.46e-03      3.16e-02    1.2e-05
4370000      6.72e-02      1.05e-02      9.08e-03    1.2e-05
4371000      1.87e-01      6.77e-03      5.16e-02    1.2e-05
4372000      3.08e-02      4.19e-03      5.61e-03    1.2e-05
4373000      1.90e-01      8.37e-04      5.36e-02    1.2e-05
4374000      2.65e-02      3.18e-03      6.58e-03    1.2e-05
4375000      1.88e-01      1.76e-03      5.31e-02    1.2e-05
4376000      1.91e-01      9.83e-03      5.16e-02    1.2e-05
4377000      3.16e-01      7.85e-03      8.85e-02    1.2e-05
4378000      1.37e-01      5.91e-03      3.74e-02    1.2e-05
4379000      1.29e-01      4.05e-04      3.65e-02    1.2e-05
4380000      1.98e-01      8.06e-03      5.53e-02    1.2e-05
4381000      3.10e-01      2.08e-02      8.43e-02    1.2e-05
4382000      1.53e-01      1.31e-03      4.33e-02    1.2e-05
4383000      1.72e-01      1.99e-03      4.86e-02    1.2e-05
4384000      1.39e-02      9.12e-04      3.66e-03    1.2e-05
4385000      1.70e-01      5.02e-03      4.74e-02    1.2e-05
4386000      1.56e-01      5.37e-04      4.41e-02    1.2e-05
4387000      2.28e-01      6.70e-03      6.41e-02    1.2e-05
4388000      1.49e-02      4.49e-04      4.15e-03    1.2e-05
4389000      4.26e-01      2.95e-03      1.20e-01    1.2e-05
4390000      1.63e-01      9.90e-03      4.31e-02    1.2e-05
4391000      3.02e-01      6.29e-03      8.48e-02    1.2e-05
4392000      4.32e-02      5.24e-03      8.90e-03    1.2e-05
4393000      1.63e-02      7.64e-04      4.44e-03    1.2e-05
4394000      1.65e-01      1.47e-03      4.65e-02    1.2e-05
4395000      2.11e-02      1.45e-03      5.49e-03    1.2e-05
4396000      9.52e-02      1.33e-03      2.68e-02    1.2e-05
4397000      4.88e-02      1.28e-03      1.36e-02    1.2e-05
4398000      9.20e-02      5.96e-04      2.60e-02    1.2e-05
4399000      6.17e-02      1.26e-04      1.74e-02    1.2e-05
4400000      2.89e-01      1.47e-02      8.19e-02    1.1e-05
4401000      1.49e-01      4.51e-03      4.28e-02    1.1e-05
4402000      1.75e-01      9.04e-04      5.06e-02    1.1e-05
4403000      3.48e-02      3.99e-03      9.80e-03    1.1e-05
4404000      1.45e-01      3.48e-03      4.16e-02    1.1e-05
4405000      2.53e-01      1.18e-02      7.06e-02    1.1e-05
4406000      1.26e-01      3.65e-03      3.60e-02    1.1e-05
4407000      2.18e-01      2.19e-03      6.29e-02    1.1e-05
4408000      2.42e-02      1.36e-03      6.82e-03    1.1e-05
4409000      1.32e-01      2.72e-03      3.79e-02    1.1e-05
4410000      1.73e-01      4.03e-03      4.93e-02    1.1e-05
4411000      6.64e-02      1.93e-03      1.91e-02    1.1e-05
4412000      1.28e-01      1.91e-02      2.99e-02    1.1e-05
4413000      5.54e-02      1.22e-02      7.63e-03    1.1e-05
4414000      1.95e-01      1.26e-02      5.26e-02    1.1e-05
4415000      4.38e-02      5.19e-03      1.12e-02    1.1e-05
4416000      3.44e-02      7.14e-03      5.62e-03    1.1e-05
4417000      8.81e-02      1.43e-03      2.54e-02    1.1e-05
4418000      7.23e-02      1.67e-03      2.08e-02    1.1e-05
4419000      2.19e-01      1.53e-03      6.33e-02    1.1e-05
4420000      4.79e-02      6.87e-03      8.19e-03    1.1e-05
4421000      1.48e-01      7.17e-04      4.29e-02    1.1e-05
4422000      1.39e-01      1.35e-02      3.36e-02    1.1e-05
4423000      9.86e-02      3.49e-03      2.80e-02    1.1e-05
4424000      1.56e-02      2.13e-03      2.91e-03    1.1e-05
4425000      2.79e-01      9.33e-03      7.98e-02    1.1e-05
4426000      1.51e-01      1.72e-02      3.89e-02    1.1e-05
4427000      2.68e-01      1.43e-02      7.39e-02    1.1e-05
4428000      1.35e-01      1.64e-02      3.43e-02    1.1e-05
4429000      2.17e-01      7.21e-04      6.27e-02    1.1e-05
4430000      4.59e-02      3.08e-03      1.23e-02    1.1e-05
4431000      9.32e-02      8.63e-03      2.30e-02    1.1e-05
4432000      9.52e-02      5.25e-03      2.62e-02    1.1e-05
4433000      2.88e-02      3.18e-03      6.51e-03    1.1e-05
4434000      9.96e-02      5.21e-03      2.75e-02    1.1e-05
4435000      1.34e-01      2.73e-03      3.84e-02    1.1e-05
4436000      1.45e-01      1.28e-02      3.65e-02    1.1e-05
4437000      1.18e-01      1.31e-03      3.42e-02    1.1e-05
4438000      1.80e-01      1.21e-03      5.20e-02    1.1e-05
4439000      1.39e-01      2.46e-02      2.87e-02    1.1e-05
4440000      2.06e-01      1.61e-03      5.97e-02    1.1e-05
4441000      1.31e-01      7.89e-03      3.67e-02    1.1e-05
4442000      1.16e-01      9.20e-04      3.34e-02    1.1e-05
4443000      1.60e-02      6.07e-04      4.52e-03    1.1e-05
4444000      1.50e-01      5.30e-03      4.29e-02    1.1e-05
4445000      5.73e-02      7.90e-03      1.05e-02    1.1e-05
4446000      2.86e-01      1.66e-02      7.80e-02    1.1e-05
4447000      1.61e-01      1.21e-02      4.22e-02    1.1e-05
4448000      1.12e-01      3.14e-03      3.19e-02    1.1e-05
4449000      2.82e-02      5.00e-03      5.79e-03    1.1e-05
4450000      2.88e-02      4.06e-03      5.19e-03    1.0e-05
4451000      1.94e-01      3.32e-03      5.74e-02    1.0e-05
4452000      7.17e-02      9.91e-04      2.12e-02    1.0e-05
4453000      4.36e-01      1.93e-02      1.27e-01    1.0e-05
4454000      1.37e-01      9.48e-03      3.73e-02    1.0e-05
4455000      1.04e-01      3.35e-03      3.01e-02    1.0e-05
4456000      2.26e-02      1.90e-03      5.89e-03    1.0e-05
4457000      1.71e-01      9.86e-03      4.55e-02    1.0e-05
4458000      2.42e-02      8.53e-04      7.04e-03    1.0e-05
4459000      3.33e-01      3.06e-03      9.84e-02    1.0e-05
4460000      4.87e-01      1.02e-02      1.44e-01    1.0e-05
4461000      2.34e-02      1.18e-03      6.65e-03    1.0e-05
4462000      1.40e-01      3.45e-02      8.36e-03    1.0e-05
4463000      7.98e-02      7.90e-03      2.17e-02    1.0e-05
4464000      2.34e-02      3.73e-03      5.35e-03    1.0e-05
4465000      1.55e-01      2.79e-03      4.55e-02    1.0e-05
4466000      1.71e-02      2.64e-04      5.04e-03    1.0e-05
4467000      1.10e-01      1.56e-02      2.68e-02    1.0e-05
4468000      1.79e-01      2.15e-03      5.29e-02    1.0e-05
4469000      1.55e-01      2.68e-03      4.58e-02    1.0e-05
4470000      2.20e-01      5.41e-03      6.45e-02    1.0e-05
4471000      2.77e-01      5.37e-03      8.17e-02    1.0e-05
4472000      6.35e-02      9.25e-03      1.07e-02    1.0e-05
4473000      1.80e-01      1.51e-03      5.32e-02    1.0e-05
4474000      1.25e-01      4.89e-03      3.61e-02    1.0e-05
4475000      3.93e-01      1.20e-02      1.15e-01    1.0e-05
4476000      1.28e-01      2.16e-03      3.77e-02    1.0e-05
4477000      4.09e-01      1.88e-02      1.19e-01    1.0e-05
4478000      1.99e-01      8.83e-03      5.81e-02    1.0e-05
4479000      2.49e-02      4.14e-03      2.59e-03    1.0e-05
4480000      2.02e-02      1.46e-03      5.48e-03    1.0e-05
4481000      2.48e-02      2.54e-03      6.70e-03    1.0e-05
4482000      1.10e-01      3.14e-03      3.23e-02    1.0e-05
4483000      1.64e-01      5.76e-03      4.75e-02    1.0e-05
4484000      1.75e-01      1.02e-02      5.05e-02    1.0e-05
4485000      1.14e-01      5.25e-03      3.31e-02    1.0e-05
4486000      3.00e-01      5.50e-03      8.86e-02    1.0e-05
4487000      1.63e-01      6.46e-03      4.71e-02    1.0e-05
4488000      2.39e-01      1.15e-02      6.80e-02    1.0e-05
4489000      1.01e-01      5.43e-03      2.93e-02    1.0e-05
4490000      2.00e-02      5.52e-04      5.86e-03    1.0e-05
4491000      1.22e-01      2.70e-03      3.59e-02    1.0e-05
4492000      9.56e-02      1.95e-02      2.46e-02    1.0e-05
4493000      2.39e-01      1.40e-02      6.67e-02    1.0e-05
4494000      3.46e-01      6.74e-03      1.02e-01    1.0e-05
4495000      2.42e-01      3.45e-03      7.15e-02    1.0e-05
4496000      1.66e-01      1.28e-02      4.44e-02    1.0e-05
4497000      1.04e-01      1.61e-03      3.07e-02    1.0e-05
4498000      2.04e-01      2.83e-04      6.03e-02    1.0e-05
4499000      1.70e-01      2.41e-03      5.01e-02    1.0e-05
4500000      1.46e-01      2.24e-02      3.51e-02    9.9e-06
4501000      2.61e-02      1.15e-03      7.78e-03    9.9e-06
4502000      3.57e-01      1.97e-02      1.06e-01    9.9e-06
4503000      1.04e-01      6.63e-03      2.94e-02    9.9e-06
4504000      1.98e-01      2.12e-02      4.78e-02    9.9e-06
4505000      1.70e-01      1.19e-02      4.74e-02    9.9e-06
4506000      9.81e-02      5.42e-03      2.83e-02    9.9e-06
4507000      9.83e-02      1.16e-03      2.97e-02    9.9e-06
4508000      2.19e-01      5.54e-04      6.64e-02    9.9e-06
4509000      2.31e-01      2.25e-02      6.45e-02    9.9e-06
4510000      2.40e-01      3.86e-03      7.25e-02    9.9e-06
4511000      1.51e-01      1.30e-03      4.56e-02    9.9e-06
4512000      5.11e-02      4.77e-03      1.44e-02    9.9e-06
4513000      2.15e-02      5.41e-03      2.63e-04    9.9e-06
4514000      2.10e-01      8.42e-04      6.36e-02    9.9e-06
4515000      1.08e-01      2.70e-02      2.28e-03    9.9e-06
4516000      2.76e-02      1.61e-03      7.91e-03    9.9e-06
4517000      1.75e-01      1.90e-03      5.30e-02    9.9e-06
4518000      8.41e-02      4.01e-03      2.46e-02    9.9e-06
4519000      2.33e-02      4.00e-03      5.14e-03    9.9e-06
4520000      2.22e-01      4.70e-03      6.71e-02    9.9e-06
4521000      1.77e-02      1.01e-03      5.09e-03    9.9e-06
4522000      1.44e-01      1.42e-02      4.00e-02    9.9e-06
4523000      1.33e-01      2.23e-03      4.02e-02    9.9e-06
4524000      1.34e-01      2.25e-03      4.05e-02    9.9e-06
4525000      2.45e-01      1.78e-04      7.43e-02    9.9e-06
4526000      1.50e-01      3.24e-03      4.53e-02    9.9e-06
4527000      3.59e-02      5.11e-03      6.51e-03    9.9e-06
4528000      4.89e-02      3.39e-03      1.36e-02    9.9e-06
4529000      8.72e-02      1.22e-02      1.64e-02    9.9e-06
4530000      2.38e-02      2.07e-03      6.28e-03    9.9e-06
4531000      5.65e-02      1.35e-02      5.16e-03    9.9e-06
4532000      1.35e-01      3.03e-03      4.07e-02    9.9e-06
4533000      3.49e-01      9.55e-03      1.05e-01    9.9e-06
4534000      2.27e-01      8.98e-03      6.80e-02    9.9e-06
4535000      1.68e-01      1.46e-02      4.45e-02    9.9e-06
4536000      8.79e-02      1.10e-02      1.89e-02    9.9e-06
4537000      1.60e-01      4.39e-03      4.81e-02    9.9e-06
4538000      3.95e-02      6.97e-03      1.33e-03    9.9e-06
4539000      1.14e-01      2.90e-03      3.43e-02    9.9e-06
4540000      1.07e-01      1.34e-02      2.80e-02    9.9e-06
4541000      1.52e-01      1.99e-02      3.95e-02    9.9e-06
4542000      5.20e-02      9.12e-03      1.13e-02    9.9e-06
4543000      2.35e-02      3.39e-03      5.82e-03    9.9e-06
4544000      1.97e-01      2.07e-02      5.41e-02    9.9e-06
4545000      1.96e-02      1.44e-03      5.40e-03    9.9e-06
4546000      1.97e-01      2.45e-04      5.96e-02    9.9e-06
4547000      1.43e-01      3.82e-03      4.28e-02    9.9e-06
4548000      1.82e-01      2.64e-03      5.49e-02    9.9e-06
4549000      4.03e-01      8.10e-03      1.21e-01    9.9e-06
4550000      1.70e-02      1.97e-04      5.26e-03    9.4e-06
4551000      7.72e-02      4.13e-03      2.29e-02    9.4e-06
4552000      2.02e-02      4.46e-04      6.20e-03    9.4e-06
4553000      1.14e-01      7.63e-03      3.27e-02    9.4e-06
4554000      1.85e-02      6.43e-04      5.61e-03    9.4e-06
4555000      2.81e-01      1.69e-02      8.46e-02    9.4e-06
4556000      1.86e-01      5.79e-03      5.69e-02    9.4e-06
4557000      1.34e-01      1.15e-03      4.16e-02    9.4e-06
4558000      1.81e-01      9.14e-03      5.40e-02    9.4e-06
4559000      1.09e-01      1.26e-02      2.99e-02    9.4e-06
4560000      2.62e-01      8.26e-03      8.06e-02    9.4e-06
4561000      9.87e-02      1.92e-02      1.94e-02    9.4e-06
4562000      1.22e-01      3.94e-03      3.72e-02    9.4e-06
4563000      1.71e-01      2.37e-03      5.29e-02    9.4e-06
4564000      1.81e-01      1.03e-02      5.31e-02    9.4e-06
4565000      2.57e-02      4.35e-03      2.43e-03    9.4e-06
4566000      8.79e-02      1.29e-03      2.72e-02    9.4e-06
4567000      1.19e-01      1.89e-04      3.70e-02    9.4e-06
4568000      9.23e-02      7.51e-04      2.86e-02    9.4e-06
4569000      2.08e-01      3.00e-03      6.42e-02    9.4e-06
4570000      2.00e-01      4.30e-03      6.15e-02    9.4e-06
4571000      9.26e-02      8.26e-04      2.87e-02    9.4e-06
4572000      1.82e-02      1.81e-03      4.70e-03    9.4e-06
4573000      1.14e-01      5.87e-03      3.38e-02    9.4e-06
4574000      1.47e-01      8.87e-03      4.30e-02    9.4e-06
4575000      2.65e-02      2.20e-03      7.25e-03    9.4e-06
4576000      3.07e-02      6.86e-03      4.33e-03    9.4e-06
4577000      1.52e-01      1.10e-02      4.51e-02    9.4e-06
4578000      2.44e-02      3.56e-03      4.32e-03    9.4e-06
4579000      2.84e-02      3.54e-03      7.64e-03    9.4e-06
4580000      9.90e-02      2.26e-03      3.05e-02    9.4e-06
4581000      1.58e-01      3.60e-03      4.84e-02    9.4e-06
4582000      2.26e-01      5.61e-04      7.00e-02    9.4e-06
4583000      1.28e-01      3.21e-03      3.96e-02    9.4e-06
4584000      1.46e-01      2.22e-04      4.52e-02    9.4e-06
4585000      1.88e-02      2.49e-03      3.88e-03    9.4e-06
4586000      1.42e-01      2.99e-02      2.38e-02    9.4e-06
4587000      2.41e-01      5.94e-03      7.44e-02    9.4e-06
4588000      1.81e-01      2.77e-03      5.59e-02    9.4e-06
4589000      1.48e-01      3.24e-03      4.57e-02    9.4e-06
4590000      2.25e-02      1.65e-03      6.36e-03    9.4e-06
4591000      6.63e-02      8.17e-04      2.05e-02    9.4e-06
4592000      6.44e-02      4.73e-03      1.91e-02    9.4e-06
4593000      1.95e-01      3.90e-03      6.00e-02    9.4e-06
4594000      1.99e-01      2.59e-02      5.27e-02    9.4e-06
4595000      5.54e-02      9.68e-03      3.03e-03    9.4e-06
4596000      5.39e-01      2.45e-02      1.65e-01    9.4e-06
4597000      9.42e-02      1.56e-03      2.91e-02    9.4e-06
4598000      4.05e-01      9.52e-03      1.24e-01    9.4e-06
4599000      1.23e-01      3.58e-03      3.78e-02    9.4e-06
4600000      1.07e-02      7.43e-04      3.11e-03    8.9e-06
4601000      4.52e-02      7.75e-03      3.74e-03    8.9e-06
4602000      1.02e-01      1.22e-02      2.39e-02    8.9e-06
4603000      2.18e-01      7.67e-03      6.86e-02    8.9e-06
4604000      1.18e-01      2.14e-03      3.73e-02    8.9e-06
4605000      3.58e-02      6.28e-03      1.83e-03    8.9e-06
4606000      9.50e-02      4.24e-03      2.92e-02    8.9e-06
4607000      1.74e-02      3.61e-03      3.12e-03    8.9e-06
4608000      4.69e-02      5.18e-03      1.25e-02    8.9e-06
4609000      1.27e-01      2.64e-03      4.01e-02    8.9e-06
4610000      2.91e-01      1.74e-02      8.69e-02    8.9e-06
4611000      2.48e-02      4.39e-04      7.83e-03    8.9e-06
4612000      1.55e-01      3.87e-03      4.88e-02    8.9e-06
4613000      5.07e-02      9.20e-03      1.11e-02    8.9e-06
4614000      1.64e-01      1.22e-03      5.19e-02    8.9e-06
4615000      3.13e-01      1.19e-02      9.84e-02    8.9e-06
4616000      1.51e-01      5.77e-03      4.68e-02    8.9e-06
4617000      1.07e-01      6.30e-04      3.38e-02    8.9e-06
4618000      1.30e-02      1.16e-03      3.58e-03    8.9e-06
4619000      2.62e-02      2.18e-03      7.34e-03    8.9e-06
4620000      2.51e-02      5.01e-03      4.82e-03    8.9e-06
4621000      3.14e-01      2.20e-02      9.58e-02    8.9e-06
4622000      2.05e-02      6.72e-05      6.49e-03    8.9e-06
4623000      2.12e-01      6.68e-03      6.64e-02    8.9e-06
4624000      1.44e-02      1.85e-03      3.93e-03    8.9e-06
4625000      2.37e-01      6.23e-03      7.49e-02    8.9e-06
4626000      1.69e-01      6.29e-03      5.23e-02    8.9e-06
4627000      2.29e-01      2.26e-05      7.26e-02    8.9e-06
4628000      1.80e-01      1.59e-02      5.15e-02    8.9e-06
4629000      1.59e-01      7.26e-03      4.88e-02    8.9e-06
4630000      1.25e-01      4.17e-03      3.91e-02    8.9e-06
4631000      1.38e-01      6.62e-03      4.23e-02    8.9e-06
4632000      1.38e-01      3.47e-03      4.34e-02    8.9e-06
4633000      2.77e-01      6.38e-03      8.77e-02    8.9e-06
4634000      1.08e-01      5.03e-03      3.30e-02    8.9e-06
4635000      1.23e-01      1.60e-03      3.88e-02    8.9e-06
4636000      1.28e-01      3.01e-03      4.04e-02    8.9e-06
4637000      7.67e-02      8.53e-03      1.90e-02    8.9e-06
4638000      1.12e-01      5.78e-03      3.40e-02    8.9e-06
4639000      1.24e-01      1.81e-03      3.92e-02    8.9e-06
4640000      5.47e-02      1.34e-02      3.95e-03    8.9e-06
4641000      1.91e-01      5.90e-03      5.99e-02    8.9e-06
4642000      2.48e-02      3.92e-03      3.55e-03    8.9e-06
4643000      1.55e-01      8.28e-03      4.71e-02    8.9e-06
4644000      1.21e-01      8.19e-04      3.83e-02    8.9e-06
4645000      1.77e-02      1.60e-03      4.82e-03    8.9e-06
4646000      1.73e-01      7.57e-03      5.32e-02    8.9e-06
4647000      2.64e-02      5.37e-03      4.94e-03    8.9e-06
4648000      2.34e-02      7.27e-04      7.31e-03    8.9e-06
4649000      1.33e-01      6.76e-03      4.05e-02    8.9e-06
4650000      5.65e-02      9.90e-03      2.97e-03    8.5e-06
4651000      1.21e-01      4.36e-04      3.93e-02    8.5e-06
4652000      1.44e-02      2.03e-04      4.67e-03    8.5e-06
4653000      1.34e-01      3.20e-02      3.22e-02    8.5e-06
4654000      1.14e-01      3.46e-03      3.64e-02    8.5e-06
4655000      1.09e-01      3.81e-03      3.50e-02    8.5e-06
4656000      1.24e-01      7.69e-03      3.76e-02    8.5e-06
4657000      2.01e-01      2.70e-03      6.52e-02    8.5e-06
4658000      2.57e-01      1.54e-02      7.85e-02    8.5e-06
4659000      1.31e-01      5.39e-03      4.21e-02    8.5e-06
4660000      1.95e-02      8.32e-04      6.17e-03    8.5e-06
4661000      8.44e-02      3.96e-03      2.64e-02    8.5e-06
4662000      1.47e-01      5.08e-03      4.68e-02    8.5e-06
4663000      8.32e-02      9.78e-03      2.39e-02    8.5e-06
4664000      1.14e-01      1.39e-02      2.97e-02    8.5e-06
4665000      1.57e-01      3.75e-03      5.04e-02    8.5e-06
4666000      1.56e-01      4.78e-03      5.01e-02    8.5e-06
4667000      2.59e-01      7.71e-03      8.36e-02    8.5e-06
4668000      2.74e-02      3.88e-03      5.37e-03    8.5e-06
4669000      3.12e-01      1.56e-02      9.94e-02    8.5e-06
4670000      2.08e-01      3.24e-04      6.74e-02    8.5e-06
4671000      9.60e-02      5.69e-03      2.94e-02    8.5e-06
4672000      2.16e-01      4.65e-03      6.95e-02    8.5e-06
4673000      4.66e-02      8.00e-03      3.86e-03    8.5e-06
4674000      2.63e-02      5.97e-03      3.65e-03    8.5e-06
4675000      2.00e-01      9.19e-03      6.26e-02    8.5e-06
4676000      8.06e-02      1.02e-02      8.55e-03    8.5e-06
4677000      1.60e-01      1.10e-02      4.78e-02    8.5e-06
4678000      2.14e-02      4.71e-03      3.35e-03    8.5e-06
4679000      5.95e-02      1.05e-02      1.38e-02    8.5e-06
4680000      6.55e-02      3.22e-04      2.13e-02    8.5e-06
4681000      2.00e-01      6.81e-03      6.38e-02    8.5e-06
4682000      1.06e-01      1.06e-02      2.87e-02    8.5e-06
4683000      9.15e-02      4.47e-03      2.90e-02    8.5e-06
4684000      3.08e-01      1.23e-02      9.74e-02    8.5e-06
4685000      2.00e-01      4.92e-03      6.45e-02    8.5e-06
4686000      1.21e-01      2.63e-03      3.91e-02    8.5e-06
4687000      2.40e-02      2.76e-03      5.93e-03    8.5e-06
4688000      1.23e-01      3.80e-03      3.95e-02    8.5e-06
4689000      1.82e-01      1.01e-02      5.62e-02    8.5e-06
4690000      1.35e-01      1.28e-03      4.37e-02    8.5e-06
4691000      1.19e-01      8.45e-03      3.54e-02    8.5e-06
4692000      1.11e-02      8.91e-04      3.20e-03    8.5e-06
4693000      2.12e-02      3.21e-03      5.49e-03    8.5e-06
4694000      2.82e-01      1.70e-02      8.63e-02    8.5e-06
4695000      1.49e-02      1.74e-03      3.64e-03    8.5e-06
4696000      3.31e-02      4.81e-03      6.18e-03    8.5e-06
4697000      2.87e-02      1.44e-02      4.61e-06    8.5e-06
4698000      7.88e-02      7.63e-03      2.15e-02    8.5e-06
4699000      2.26e-01      1.08e-02      7.06e-02    8.5e-06
4700000      1.62e-01      8.02e-03      5.16e-02    8.1e-06
4701000      1.66e-01      5.14e-03      5.42e-02    8.1e-06
4702000      1.06e-01      6.80e-03      3.41e-02    8.1e-06
4703000      1.42e-02      8.73e-04      4.43e-03    8.1e-06
4704000      2.74e-01      2.71e-03      9.11e-02    8.1e-06
4705000      7.31e-02      5.89e-03      2.30e-02    8.1e-06
4706000      9.05e-02      3.12e-03      2.95e-02    8.1e-06
4707000      1.42e-01      2.46e-03      4.70e-02    8.1e-06
4708000      8.31e-03      1.08e-03      1.88e-03    8.1e-06
4709000      1.21e-01      4.75e-03      3.96e-02    8.1e-06
4710000      9.61e-02      4.51e-03      3.08e-02    8.1e-06
4711000      1.12e-02      1.63e-03      2.12e-03    8.1e-06
4712000      1.61e-01      5.10e-03      5.30e-02    8.1e-06
4713000      9.74e-02      5.75e-03      3.05e-02    8.1e-06
4714000      4.47e-02      6.44e-03      1.22e-02    8.1e-06
4715000      1.27e-01      4.90e-03      4.13e-02    8.1e-06
4716000      1.32e-01      3.47e-03      4.35e-02    8.1e-06
4717000      2.43e-02      2.16e-04      8.05e-03    8.1e-06
4718000      1.70e-01      6.77e-03      5.55e-02    8.1e-06
4719000      1.52e-01      3.68e-03      4.99e-02    8.1e-06
4720000      1.22e-01      6.46e-03      3.87e-02    8.1e-06
4721000      8.06e-02      6.43e-03      2.54e-02    8.1e-06
4722000      1.24e-01      3.25e-03      4.07e-02    8.1e-06
4723000      2.21e-01      2.63e-03      7.32e-02    8.1e-06
4724000      1.36e-01      4.72e-03      4.44e-02    8.1e-06
4725000      1.00e-01      2.23e-03      3.32e-02    8.1e-06
4726000      1.13e-01      1.16e-02      3.08e-02    8.1e-06
4727000      1.98e-01      9.99e-03      6.32e-02    8.1e-06
4728000      1.40e-01      5.99e-05      4.67e-02    8.1e-06
4729000      2.46e-01      5.17e-03      8.11e-02    8.1e-06
4730000      1.19e-01      4.20e-03      3.86e-02    8.1e-06
4731000      2.28e-02      4.76e-03      4.22e-03    8.1e-06
4732000      1.78e-01      6.96e-04      5.91e-02    8.1e-06
4733000      1.67e-01      1.98e-02      4.90e-02    8.1e-06
4734000      2.98e-02      5.90e-03      6.10e-03    8.1e-06
4735000      1.22e-01      3.01e-03      4.02e-02    8.1e-06
4736000      1.48e-01      9.99e-04      4.90e-02    8.1e-06
4737000      9.71e-03      3.38e-04      3.20e-03    8.1e-06
4738000      1.36e-01      1.51e-02      3.54e-02    8.1e-06
4739000      1.38e-01      5.86e-03      4.44e-02    8.1e-06
4740000      3.27e-02      5.33e-03      4.29e-03    8.1e-06
4741000      8.51e-02      2.53e-04      2.83e-02    8.1e-06
4742000      6.35e-02      1.08e-02      1.55e-02    8.1e-06
4743000      2.01e-02      4.28e-03      3.51e-03    8.1e-06
4744000      3.87e-02      8.47e-03      6.31e-03    8.1e-06
4745000      1.29e-01      3.77e-03      4.24e-02    8.1e-06
4746000      2.66e-01      6.30e-03      8.82e-02    8.1e-06
4747000      1.84e-02      4.59e-03      5.21e-04    8.1e-06
4748000      1.70e-01      5.33e-03      5.62e-02    8.1e-06
4749000      4.97e-02      1.84e-03      1.61e-02    8.1e-06
4750000      3.73e-01      1.20e-02      1.26e-01    7.7e-06
4751000      2.08e-02      8.12e-04      6.89e-03    7.7e-06
4752000      2.21e-02      3.67e-03      2.65e-03    7.7e-06
4753000      7.93e-02      7.77e-03      2.48e-02    7.7e-06
4754000      1.67e-01      4.72e-03      5.62e-02    7.7e-06
4755000      1.41e-01      4.98e-03      4.71e-02    7.7e-06
4756000      4.00e-02      7.45e-03      9.12e-03    7.7e-06
4757000      2.42e-01      6.46e-03      8.19e-02    7.7e-06
4758000      1.42e-01      6.84e-03      4.66e-02    7.7e-06
4759000      4.42e-02      1.02e-02      5.97e-03    7.7e-06
4760000      7.76e-02      5.51e-03      2.42e-02    7.7e-06
4761000      1.37e-01      8.93e-03      4.33e-02    7.7e-06
4762000      1.97e-01      4.56e-03      6.64e-02    7.7e-06
4763000      1.67e-01      6.13e-03      5.63e-02    7.7e-06
4764000      2.27e-02      3.51e-03      3.81e-03    7.7e-06
4765000      1.74e-02      1.23e-02      1.02e-05    7.7e-06
4766000      9.99e-02      9.43e-03      3.15e-02    7.7e-06
4767000      1.18e-01      1.30e-02      3.17e-02    7.7e-06
4768000      1.35e-01      6.96e-03      4.50e-02    7.7e-06
4769000      1.10e-01      7.55e-03      3.45e-02    7.7e-06
4770000      1.11e-01      6.32e-03      3.57e-02    7.7e-06
4771000      1.63e-01      2.59e-03      5.52e-02    7.7e-06
4772000      1.66e-01      1.89e-02      4.69e-02    7.7e-06
4773000      8.34e-02      2.03e-03      2.81e-02    7.7e-06
4774000      1.11e-01      6.93e-03      3.52e-02    7.7e-06
4775000      8.89e-02      4.06e-03      2.92e-02    7.7e-06
4776000      2.46e-01      9.39e-03      8.26e-02    7.7e-06
4777000      3.02e-01      6.58e-03      1.02e-01    7.7e-06
4778000      9.01e-02      1.15e-03      3.06e-02    7.7e-06
